ID|USER|TARGET|MENTION|POLARITY|pcc|INFO|MESSAGE|PROCESSED|
209033102713040000|Teste|player|198|1|1|; sentiTokens:derrota(1) vitória(1) ; score:2;|@Cristiano Na derrota ou vitória você descansar toujour Meu Cristiano Ronaldo <3|<USER> na derrota ou vitória você descansar toujour meu cristiano_ronaldo <3|
209033261886873000|Teste|player|198|0|1|; sentiTokens:confio(0) confiamos(0) ; score:0;|Eu confio sempre! RT @Ritita7: Cristiano Ronaldo: «Euro vai correr bem» Confiamos?|eu confio sempre! rt <USER> cristiano_ronaldo: «euro vai correr bem» confiamos?|
209034998492307000|Teste|player|198|0|0|; sentiTokens:; score:0;|«Euro vai correr bem» - Cristiano Ronaldo http://t.co/n8UHhE4j|«euro vai correr bem» - cristiano_ronaldo <URL>|
209035646680047000|Teste|player|198|0|0|; sentiTokens:; score:0;|Vai ser só facturar Polacas @Cristiano «Euro vai correr bem» - Cristiano Ronaldo http://t.co/eYiOwEoh|vai ser só facturar polacas <USER> «euro vai correr bem» - cristiano_ronaldo <URL>|
209035666699460000|Teste|player|198|0|0|; sentiTokens:duvido(0) ; score:0;|A Portugal duvido... RT @abolapt: «Euro vai correr bem» - Cristiano Ronaldo http://t.co/xDaH1i5s|a portugal duvido... rt <USER> «euro vai correr bem» - cristiano_ronaldo <URL>|
209035331557801000|Teste|player|198|0|0|; sentiTokens:; score:0;|«Euro vai correr bem» - Cristiano Ronaldo http://t.co/3XqatTSE|«euro vai correr bem» - cristiano_ronaldo <URL>|
209035337035558000|Teste|player|198|0|0|; sentiTokens:; score:0;|«Euro vai correr bem» - Cristiano Ronaldo http://t.co/JuInK5FX|«euro vai correr bem» - cristiano_ronaldo <URL>|
209035337849241000|Teste|player|198|0|0|; sentiTokens:; score:0;|@abolapt «Euro vai correr bem» - Cristiano Ronaldo http://t.co/6Ah60Znl|<USER> «euro vai correr bem» - cristiano_ronaldo <URL>|
209035341422804000|Teste|player|198|1|0|>>Regra [VCOP] [Adj+] ? Pos""->  mostrou-se confiante "|[A BOLA]: «Euro vai correr bem» - Cristiano Ronaldo: Cristiano Ronaldo mostrou-se confiante no final do jogo con... http://t.co/0r8XdA9N|[a bola]: «euro vai correr bem» - cristiano_ronaldo: cristiano_ronaldo mostrou-se confiante no final do jogo con... <URL>|
209035356048326000|Teste|player|198|1|0|>>Regra [VCOP] [Adj+] ? Pos""->  mostrou-se confiante "|[aBola] «Euro vai correr bem» - Cristiano Ronaldo: Cristiano Ronaldo mostrou-se confiante no final do jogo contr... http://t.co/um4MI8Ip|[abola] «euro vai correr bem» - cristiano_ronaldo: cristiano_ronaldo mostrou-se confiante no final do jogo contr... <URL>|
209042514169176000|Teste|player|198|1|0|>>Regra [VCOP] [Adj+] ? Pos""->  mostrou-se confiante "|«Euro vai correr bem» – Cristiano Ronaldo: Cristiano Ronaldo mostrou-se confiante no final do jogo contra a Turq... http://t.co/TR58GutK|«euro vai correr bem» – cristiano_ronaldo: cristiano_ronaldo mostrou-se confiante no final do jogo contra a turq... <URL>|
209042087625236000|Teste|player|198|0|0|; sentiTokens:; score:0;|RT @abolapt: «Euro vai correr bem» - Cristiano Ronaldo http://t.co/3XqatTSE|rt <USER> «euro vai correr bem» - cristiano_ronaldo <URL>|
209048623747571000|Teste|player|198|0|0|; sentiTokens:; score:0;|RT @ritapdafonseca: #FootballersILove CRISTIANO RONALDO.|rt <USER> #footballersilove cristiano_ronaldo.|
209048694543224000|Teste|player|198|-1|-1|; sentiTokens:usam(-1) ; score:-1;|RT @NunoMourao: Já repararam que o Bryan Adams e o Cristiano Ronaldo usam o mesmo penteado? #RiR|rt <USER> já repararam que o bryan_adams e o cristiano_ronaldo usam o mesmo penteado? #rir|
209048709038743000|Teste|player|198|-1|-1|; sentiTokens:usam(-1) ; score:-1;|RT @NunoMourao: Já repararam que o Bryan Adams e o Cristiano Ronaldo usam o mesmo penteado? #RiR|rt <USER> já repararam que o bryan_adams e o cristiano_ronaldo usam o mesmo penteado? #rir|
209028325614698000|Teste|player|198|0|0|; sentiTokens:perde(-1) amistoso(1) ; score:0;|RT @globoesportecom: CR7 perde pênalti e Portugal perde de 3 a 1 para a Turquia em amistoso http://t.co/ysrAyNSI|rt <USER> cr7 perde pênalti e portugal perde de 3 a 1 para a turquia em amistoso <URL>|
209049949743222000|Teste|player|198|0|1|; sentiTokens:; score:0;|OBRIGADO CRISTIANO RONALDO!   O nosso capitão completa hoje a sua 90ª internacionalização pela Selecção Nacional! Força CR7! Força PORTUGAL!|obrigado cristiano_ronaldo!   o nosso capitão completa hoje a sua 90ª internacionalização pela selecção nacional! força cr7! força portugal!|
209050555090345000|Teste|player|198|0|0|; sentiTokens:; score:0;|#FootballersILove Cristiano Ronaldo, Nani,....|#footballersilove cristiano_ronaldo, nani,....|
209058114073407000|Teste|player|198|0|0|; sentiTokens:; score:0;|@OscarGois que diferença entre Messi e CR7 hoje, está a fazer um jogão!|<USER> que diferença entre messi e cr7 hoje, está a fazer um jogão!|
209071950616723000|Teste|player|198|1|0|; sentiTokens:boa(1) ; score:1;|@Cristiano boa sorte em madrid o euro CR7 e da asa|<USER> boa sorte em madrid o euro cr7 e da asa|
209082425375064000|Teste|player|198|-1|-1|; sentiTokens:medo(-1) ; score:-1;|OMG acabei de ver o cabelo do cristiano ronaldo #medo|omg acabei de ver o cabelo do cristiano_ronaldo #medo|
209066778083594000|Teste|player|198|1|0|; sentiTokens:vencer(1) ; score:1;|@joanaislourenco O #Mou e o #CR7 já começaram a fazer a campanha para vencer o Balon d Or|<USER> o #mou e o #cr7 já começaram a fazer a campanha para vencer o balon d or|
209067000658530000|Teste|player|198|1|0|; sentiTokens:vencer(1) ; score:1;|RT @AlligatorHazael: @joanaislourenco O #Mou e o #CR7 já começaram a fazer a campanha para vencer o Balon d Or|rt <USER>  <USER> o #mou e o #cr7 já começaram a fazer a campanha para vencer o balon d or|
209057687265218000|Teste|player|198|-1|-1|; sentiTokens:enganei(-1) ; score:-1;|GOLOOOOOOOOO 2-2 CRISTIANO RONALDO DE PENALTY !!!!!!!!!!!  Ah enganei-me !|golooooooooo 2-2 cristiano_ronaldo de penalty !!!!!!!!!!!  ah enganei-me !|
209075290729758000|Teste|player|198|0|0|; sentiTokens:; score:0;|E Portugal hoje confirmou a minha teoria: Todos os jovens portugueses querem ser Cristiano Ronaldo, ninguém quer ser Pauleta ou Nuno Gomes|e portugal hoje confirmou a minha teoria: todos os jovens portugueses querem ser cristiano_ronaldo, ninguém quer ser pauleta ou nuno_gomes|
209086043071320000|Teste|player|198|0|0|; sentiTokens:; score:0;|Jogo da vida - Cristina Ferreira: «Aposto no Cristiano Ronaldo» http://t.co/DKLvSrPF|jogo da vida - cristina ferreira: «aposto no cristiano_ronaldo» <URL>|
209095683846848000|Teste|player|198|-1|0|; sentiTokens:parva(-1) ; score:-1;|a propósito... parem de falar mal do Cristiano Ronaldo, gente parva -.-|a propósito... parem de falar mal do cristiano_ronaldo, gente parva -.-|
209132458082451000|Teste|player|198|0|1|; sentiTokens:; score:0;|@Cristiano Ronaldo Gagal Penalti, @Portugal Ditaklukkan Turki 1-3 http://t.co/iYtmKQuM \ #VivaRonaldo \ #ForcaPortugal|<USER> gagal penalti, <USER> ditaklukkan turki 1-3 <URL> \ #vivaronaldo \ #forcaportugal|
209102161529946000|Teste|player|198|-1|0|; sentiTokens:perdeu(-1) ; score:-1;|Desporto - Cristiano Ronaldo enviou Altintop ao oftamologista: Portugal perdeu por 1-3 diante da Turquia, mas ai... http://t.co/mfUVVYwY|desporto - cristiano_ronaldo enviou altintop ao oftamologista: portugal perdeu por 1-3 diante da turquia, mas ai... <URL>|
209102424105951000|Teste|player|198|-1|0|>>Regra [NEG]/nunca [V+]/[IDIOM+] ? Neg""->  não bate "|#record Cristina Ferreira: «Aposto no Cristiano Ronaldo»: A benfiquista Cristina Ferreira não bate só recordes d... http://t.co/iezd1ixf|#record cristina ferreira: «aposto no cristiano_ronaldo»: a benfiquista cristina ferreira não bate só recordes d... <URL>|
209100992980070000|Teste|player|198|0|0|; sentiTokens:gigante(0) ; score:0;|RT @globoesportecom: Diante do telão gigante do Cowboys Stadium, Marcelo comenta: CR7 ia ficar se olhando na TV o tempo todo http://t. ...|rt <USER> diante do telão gigante do cowboys stadium, marcelo comenta: cr7 ia ficar se olhando na tv o tempo todo <URL> ...|
209167565761687000|Teste|player|198|0|1|; sentiTokens:grande(0) ; score:0;|@Cristiano eres grande CR7|<USER> eres grande cr7|
209199237207044000|Teste|player|198|0|0|; sentiTokens:; score:0;|RT @Record_Portugal: Jogo da vida - Cristina Ferreira: «Aposto no Cristiano Ronaldo» http://t.co/DKLvSrPF|rt <USER> jogo da vida - cristina ferreira: «aposto no cristiano_ronaldo» <URL>|
209242856496447000|Teste|player|198|-1|-1|; sentiTokens:puto(-1) ; score:-1;|@Funnil o cabelo do cr7 ihihih parece o Puto dos batanetes , criado em Alcochete|<USER> o cabelo do cr7 ihihih parece o puto dos batanetes , criado em alcochete|
209197557342146000|Teste|player|198|0|0|; sentiTokens:; score:0;|#record Chegou a hora de Nani: Ofacto de ter nascido contemporâneo de Cristiano Ronaldo vai, muito provavelmente... http://t.co/3ke6rJSw|#record chegou a hora de nani: ofacto de ter nascido contemporâneo de cristiano_ronaldo vai, muito provavelmente... <URL>|
209183504083333000|Teste|player|198|1|0|; sentiTokens:positiva(1) ; score:1;|Desporto - Banca de Jornais: «Maré negra vai virar onda positiva» (A Bola): Cristiano Ronaldo é hoje o destaque ... http://t.co/45FIWouN|desporto - banca de jornais: «maré negra vai virar onda positiva» (a bola): cristiano_ronaldo é hoje o destaque ... <URL>|
209229476746362000|Teste|player|198|0|-1|; sentiTokens:; score:0;|Por favor parem de colocar fotos no Twitter do Cristiano Ronaldo.Depois do que se passou ontem, eu não o posso ver nem pintado de ouro.|por favor parem de colocar fotos no twitter do cristiano_ronaldo.depois do que se passou ontem, eu não o posso ver nem pintado de ouro.|
209213634503651000|Teste|player|198|0|0|; sentiTokens:; score:0;|Jogo da vida - Cristina Ferreira: «Aposto no Cristiano Ronaldo» http://t.co/DKLvSrPF|jogo da vida - cristina ferreira: «aposto no cristiano_ronaldo» <URL>|
209239356865646000|Teste|player|198|1|0|>>Smiley:  :)|@Cristiano :) RT @GueTanyaYuk: #TanyaYuk Cristiano Ronaldo/Fabregas ?|<USER> :) rt <USER> #tanyayuk cristiano_ronaldo/fabregas ?|
209216531412942000|Teste|player|198|-1|-1|; sentiTokens:vende(-1) ; score:-1;|RT @doindoi: Cristiano Ronaldo vale mais do que quatro seleções do Euro 2012 - depois desta noticia só apetece dizer! Vende já|rt <USER> cristiano_ronaldo vale mais do que quatro seleções do euro 2012 - depois desta noticia só apetece dizer! vende já|
209226493908361000|Teste|player|198|0|0|; sentiTokens:; score:0;|Gostei de um vídeo @YouTube http://t.co/RHk3mdLB Cristiano Ronaldo faz o 8 ou 80 na mesma jogada!! Portuga|gostei de um vídeo <USER> <URL> cristiano_ronaldo faz o 8 ou 80 na mesma jogada!! portuga|
209245245018357000|Teste|player|198|0|0|; sentiTokens:grande(0) ; score:0;|RT @Laretchi: anda a circular um vídeo do CR7 a dar um bailinho ao turco. pois bem os turcos é q deram um grande bailinho à selecção com ...|rt <USER> anda a circular um vídeo do cr7 a dar um bailinho ao turco. pois bem os turcos é q deram um grande bailinho à selecção com ...|
209255278665932000|Teste|player|198|0|-1|; sentiTokens:; score:0;|Mas cada vez que olho para a tv tenho de ver o Cristiano Ronaldo? Argh!|mas cada vez que olho para a tv tenho de ver o cristiano_ronaldo? argh!|
209280191187521000|Teste|player|198|0|0|; sentiTokens:; score:0;|@Cristiano Por favor, Cristiano Ronaldo me responder como você lê quanto eu me importo. <3|<USER> por favor, cristiano_ronaldo me responder como você lê quanto eu me importo. <3|
209278287741067000|Teste|player|198|1|0|; sentiTokens:famosas(1) famoso(1) ; score:2;|Adoro  o facto das irmãs do Cristiano Ronaldo serem famosas, simplesmente, por causa dele. Se o me irmão fosse um jogador famoso da bola +|adoro  o facto das irmãs do cristiano_ronaldo serem famosas, simplesmente, por causa dele. se o me irmão fosse um jogador famoso da bola +|
209278150922874000|Teste|player|198|1|0|; sentiTokens:famosas(1) famoso(1) ; score:2;|Adoro  o facto das irmãs do Cristiano Ronaldo serem famosas simplesmente por causa dele. Se o me irmão fosse um jogador famoso da bola eu|adoro  o facto das irmãs do cristiano_ronaldo serem famosas simplesmente por causa dele. se o me irmão fosse um jogador famoso da bola eu|
209288063514443000|Teste|player|198|1|-1|; sentiTokens:verdade(1) ; score:1;|No Face só vejo virgula do Ronaldo, mas a verdade é que ele não jogou um peido. Falam que Messi na Argentina não jogo mas Cr7 não faz...|no face só vejo virgula do ronaldo, mas a verdade é que ele não jogou um peido. falam que messi na argentina não jogo mas cr7 não faz...|
209176272411164000|Teste|player|198|1|0|; sentiTokens:positiva(1) ; score:1;|Futebol 365 Banca de Jornais: «Maré negra vai virar onda positiva» (A Bola): Cristiano Ronaldo é hoje o destaque... http://t.co/WUWzXgvJ|futebol 365 banca de jornais: «maré negra vai virar onda positiva» (a bola): cristiano_ronaldo é hoje o destaque... <URL>|
209191277735055000|Teste|player|198|0|0|; sentiTokens:; score:0;|@Cristiano ronaldo RT @GueTanyaYuk: #TanyaYuk Cristiano Ronaldo/Fabregas ?|<USER> rt <USER> #tanyayuk cristiano_ronaldo/fabregas ?|
209191013535846000|Teste|player|198|-1|0|; sentiTokens:gosto(0) vermelho(-1) ; score:-1;|@Cristiano  Eu gosto do seu jogo em el real eo diabo vermelho  por: cristiano ronaldo|<USER>  eu gosto do seu jogo em el real eo diabo vermelho  por: cristiano_ronaldo|
209191143773192000|Teste|player|198|-1|0|; sentiTokens:gosto(0) vermelho(-1) ; score:-1;|@Cristiano Eu gosto do seu jogo em el real eo diabo vermelho por: cristiano ronaldo|<USER> eu gosto do seu jogo em el real eo diabo vermelho por: cristiano_ronaldo|
209281207291219000|Teste|player|198|-1|1|; sentiTokens:cego(-1) ; score:-1;|Nó cego do Cristiano Ronaldo aos turcos http://t.co/SkED4wA1|nó cego do cristiano_ronaldo aos turcos <URL>|
209281574334771000|Teste|player|198|-1|1|>>Regra [NEG]/nunca [V+]/[IDIOM+] ? Neg""->  não ganhamos "|Nó cego do Cristiano Ronaldo aos turcos: Epa não ganhamos aos Turcos é verdade... Mas vejam bem esta finta do CR7!   http://t.co/g8T0wNwR|nó cego do cristiano_ronaldo aos turcos: epa não ganhamos aos turcos é verdade... mas vejam bem esta finta do cr7!   <URL>|
209265019542716000|Teste|player|198|1|1|>>Regra [VCOP] [Adj+] ? Pos""->  é insubstituível."|@Cristiano Todo o tempo eu jogar com os amigos fora do futebol, sou Cristiano Ronaldo para mim é insubstituível.|<USER> todo o tempo eu jogar com os amigos fora do futebol, sou cristiano_ronaldo para mim é insubstituível.|
209260899859562000|Teste|player|198|1|1|; sentiTokens:destroi(1) positiva(1) ; score:2;|@Cristiano vamos cr7 bola pra frente a onda positiva vai chega contra alemanha bora la destroi la naquele jogo mostra quem e cr7 na seleçao|<USER> vamos cr7 bola pra frente a onda positiva vai chega contra alemanha bora la destroi la naquele jogo mostra quem e cr7 na seleçao|
209261026124898000|Teste|player|198|0|0|; sentiTokens:bota(-1) destroi(1) ; score:0;|@Cristiano destroi la contra alemanha nao se esquesa estamos todos com vcs da seleçao ae vamos la cr7 bota pra fuder la|<USER> destroi la contra alemanha nao se esquesa estamos todos com vcs da seleçao ae vamos la cr7 bota pra fuder la|
209304006315606000|Teste|player|198|0|0|; sentiTokens:; score:0;|o urban beach vai abrir uma secção de saltos para a água em colaboração com o cristiano ronaldo.|o urban beach vai abrir uma secção de saltos para a água em colaboração com o cristiano_ronaldo.|
209275782508449000|Teste|player|198|0|0|; sentiTokens:fora(-1) humilha(1) ; score:0;|Vídeo: Cristiano Ronaldo humilha Altintop:  Visite e comente no blog Fora-de-jogo http://t.co/q2x5vpgY|vídeo: cristiano_ronaldo humilha altintop:  visite e comente no blog fora-de-jogo <URL>|
209295966619181000|Teste|player|198|1|0|; sentiTokens:humilha(1) ; score:1;|Gostei de um vídeo @YouTube http://t.co/5t1Ot7ME Cristiano Ronaldo  Humilha Lionel Messi|gostei de um vídeo <USER> <URL> cristiano_ronaldo  humilha lionel_messi|
209333202605719000|Teste|player|198|0|0|; sentiTokens:; score:0;|#zerozero Messi ou Ronaldo? «Drogba», diz Capello:   Fabio Capello assume que Messi e Cristiano Ronaldo fizeram ... http://t.co/Jw39FYI1|#zerozero messi ou ronaldo? «drogba», diz capello:   fabio_capello assume que messi e cristiano_ronaldo fizeram ... <URL>|
209333200781185000|Teste|player|198|0|0|; sentiTokens:; score:0;|[ZeroZero] Messi ou Ronaldo? «Drogba», diz Capello:   Fabio Capello assume que Messi e Cristiano Ronaldo fizeram... http://t.co/iootAxHu|[zerozero] messi ou ronaldo? «drogba», diz capello:   fabio_capello assume que messi e cristiano_ronaldo fizeram... <URL>|
209304484558553000|Teste|player|198|0|0|; sentiTokens:; score:0;|RT @RubenMateus: o urban beach vai abrir uma secção de saltos para a água em colaboração com o cristiano ronaldo.|rt <USER> o urban beach vai abrir uma secção de saltos para a água em colaboração com o cristiano_ronaldo.|
209309297128116000|Teste|player|198|1|0|; sentiTokens:bom(1) ; score:1;|@anaf_maia Dp vê o video da virgula do CR7,mt bom!|<USER> dp vê o video da virgula do cr7,mt bom!|
209302135521808000|Teste|player|198|0|1|; sentiTokens:grande(0) ; score:0;|@Cristiano oi cristiano ronaldo sou um grande admirador de seu|<USER> oi cristiano_ronaldo sou um grande admirador de seu|
209269604235743000|Teste|player|198|0|-1|; sentiTokens:; score:0;|RT @nessfromvenus: Mas cada vez que olho para a tv tenho de ver o Cristiano Ronaldo? Argh!|rt <USER> mas cada vez que olho para a tv tenho de ver o cristiano_ronaldo? argh!|
209343202090692000|Teste|player|198|1|0|; sentiTokens:arrasa(1) ; score:1;|[A BOLA]: Magia de Ronaldo arrasa Altintop (com vídeo): O internacional português Cristiano Ronaldo assinou uma ... http://t.co/DLlS5QEj|[a bola]: magia de ronaldo arrasa altintop (com vídeo): o internacional_português cristiano ronaldo assinou uma ... <URL>|
209356641290813000|Teste|player|198|0|1|; sentiTokens:; score:0;|@Cristiano oi cristiano ronaldo vc e meu idolo para sempre.|<USER> oi cristiano_ronaldo vc e meu idolo para sempre.|
209315423617945000|Teste|player|198|0|0|; sentiTokens:; score:0;|@Cristiano ronaldo|<USER>|
209315705458409000|Teste|player|198|0|0|; sentiTokens:; score:0;|@Cristiano ronaldo|<USER>|
209324841575260000|Teste|player|198|0|0|; sentiTokens:; score:0;|Cristiano Ronaldo: Inter tentou contratá-lo, mas atrasou-se... - Relvado: Cristiano Ronaldo: Inter tentou contra... http://t.co/ipAKjdOl|cristiano_ronaldo: inter tentou contratá-lo, mas atrasou-se... - relvado: cristiano_ronaldo: inter tentou contra... <URL>|
209325624987365000|Teste|player|198|0|0|; sentiTokens:; score:0;|#relvado Cristiano Ronaldo: Inter tentou contratá-lo, mas atrasou-se...: O Inter de Milão… http://t.co/A0EN1ucX|#relvado cristiano_ronaldo: inter tentou contratá-lo, mas atrasou-se...: o inter de milão… <URL>|
209334435366187000|Teste|player|198|0|0|; sentiTokens:; score:0;|Desporto - Messi ou Ronaldo? «Drogba», diz Capello:   Fabio Capello assume que Messi e Cristiano Ronaldo fizeram... http://t.co/yfTFqsDR|desporto - messi ou ronaldo? «drogba», diz capello:   fabio_capello assume que messi e cristiano_ronaldo fizeram... <URL>|
209005242736574000|Teste|player|3828|0|0|; sentiTokens:; score:0;|Metem o Nelson Oliveira!|metem o nelson_oliveira!|
209005010850299000|Teste|player|3828|-1|-1|; sentiTokens:inexperiente(-1) ; score:-1;|RT @carlosjunior_gp: Oque adianta tirar Hugo Almeida e colocar um Nelson Oliveira inexperiente|rt <USER> oque adianta tirar hugo_almeida e colocar um nelson_oliveira inexperiente|
209005136134156000|Teste|player|3828|0|1|; sentiTokens:; score:0;|Se o Nélson Oliveira estivesse a jogar no lugar do Hugo Almeida, Portugal já estava a golear.|se o nélson_oliveira estivesse a jogar no lugar do hugo_almeida, portugal já estava a golear.|
209004772278272000|Teste|player|3828|0|0|; sentiTokens:; score:0;|Jogadores mais falados na minha timeline: postiga, Nelson Oliveira, pauleta, João Tomás.|jogadores mais falados na minha timeline: postiga, nelson_oliveira, pauleta, joão_tomás.|
209004743941566000|Teste|player|3828|1|-1|; sentiTokens:adeptos(1) bater(1) ; score:2;|RT @notavailable: Adeptos pedem Nélson Oliveira... LOL. Só se for para bater as orelhas e fazer vento.|rt <USER> adeptos pedem nélson_oliveira... lol. só se for para bater as orelhas e fazer vento.|
209005454280499000|Teste|player|3828|0|1|; sentiTokens:; score:0;|RT @Afon5o: Se o Nélson Oliveira estivesse a jogar no lugar do Hugo Almeida, Portugal já estava a golear.|rt <USER> se o nélson_oliveira estivesse a jogar no lugar do hugo_almeida, portugal já estava a golear.|
209013142582337000|Teste|player|3828|0|1|; sentiTokens:; score:0;|Mete o nelson oliveira caragooo !|mete o nelson_oliveira caragooo !|
209012737991389000|Teste|player|3828|1|1|>>Regra [NEG] [VCOP] [Adj-] ? Pos""->  nao é dificil"|@PedroCampones Nelson Oliveira é o futuro da selecção, podera com os piços que la estao nao é dificil|<USER> nelson_oliveira é o futuro da selecção, podera com os piços que la estao nao é dificil|
209013432014487000|Teste|player|3828|0|1|; sentiTokens:certo(1) problemas(-1) ; score:0;|RT @joaopcastro: Estou certo que a entrada do Nelson Oliveira resoveria todos os problemas da assistência.|rt <USER> estou certo que a entrada do nelson_oliveira resoveria todos os problemas da assistência.|
209019372197527000|Teste|player|3828|1|0|>>Regra [VCOP] [Adj+] ? Pos""->  é engraçado "|RT @kika_sm: É engraçado que nunca o chamo Nélson Oliveira, é sempre Nelso*, mas de propósito, claro.|rt <USER> é engraçado que nunca o chamo nélson_oliveira, é sempre nelso*, mas de propósito, claro.|
209019431727271000|Teste|player|3828|0|0|; sentiTokens:melhor(0) ; score:0;|Tripeiro ou Lagarto? RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.|tripeiro ou lagarto? rt <USER> desculpem lá, mas o nelson_oliveira nao e nada de mais... até o postiga para mim é melhor.|
209019109717975000|Teste|player|3828|0|0|; sentiTokens:melhor(0) ; score:0;|lolei RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.|lolei rt <USER> desculpem lá, mas o nelson_oliveira nao e nada de mais... até o postiga para mim é melhor.|
209018660180856000|Teste|player|3828|-1|-1|>>Heavy Punctuation: ?!|PÁRA TUDO! NELSON OLIVEIRA NOS TTS?! SWDHSAXSCFVGBKNCZSKÇI|pára tudo! nelson_oliveira nos tts?! swdhsaxscfvgbknczskçi|
209019229633122000|Teste|player|3828|1|1|; sentiTokens:bom(1) ; score:1;|RT @CatarinaC0sta: Nelson Oliveira nos TTs mundiais, sintam o poder de um bom jogador de futebol!|rt <USER> nelson_oliveira nos tts mundiais, sintam o poder de um bom jogador de futebol!|
209019157356871000|Teste|player|3828|1|0|>>Regra [VCOP] [Adj+] ? Pos""-> é engraçado "|É engraçado que nunca o chamo Nélson Oliveira, é sempre Nelso*, mas de propósito, claro.|é engraçado que nunca o chamo nélson_oliveira, é sempre nelso*, mas de propósito, claro.|
208999945246736000|Teste|player|3828|0|1|; sentiTokens:melhor(0) ; score:0;|RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson_oliveira é a melhor opção!|
209001497835479000|Teste|player|3828|1|1|; sentiTokens:tranquilidade(1) ; score:1;|Paulo Bento já não existe tranquilidade para estes lados, mete o Nélson Oliveira!|paulo bento já não existe tranquilidade para estes lados, mete o nélson_oliveira!|
209010068279136000|Teste|player|3828|1|1|; sentiTokens:são(1) ; score:1;|Isto fica para a história :o RT @SaraDAlves Que mais provas são precisas dar ao Paulo Bento para que ele ponha o Nélson Oliveira?|isto fica para a história :o rt <USER> que mais provas são precisas dar ao paulo_bento para que ele ponha o nélson_oliveira?|
209016779425595000|Teste|player|3828|0|0|; sentiTokens:; score:0;|@azaragata Nélson Oliveira, menos mal...|<USER> nélson_oliveira, menos mal...|
209016525779238000|Teste|player|3828|0|1|; sentiTokens:; score:0;|Grande Nélson Oliveira!|grande nélson_oliveira!|
209016584633729000|Teste|player|3828|1|1|; sentiTokens:golos(1) ; score:1;|RT @JSnotario: Metam lá o Nelson oliveira que ele esta época guardou os golos para esta fase|rt <USER> metam lá o nelson_oliveira que ele esta época guardou os golos para esta fase|
209016695732441000|Teste|player|3828|0|1|; sentiTokens:; score:0;|E o maior aplauso da noite foi para... Não, não foi Ronaldo. Foi... NELSON OLIVEIRA.|e o maior aplauso da noite foi para... não, não foi ronaldo. foi... nelson_oliveira.|
209016697930252000|Teste|player|3828|-1|-1|; sentiTokens:morto(-1) ; score:-1;|É permitido o Nelson Oliveira jogar com um gato morto na cabeça?|é permitido o nelson_oliveira jogar com um gato morto na cabeça?|
209016787382190000|Teste|player|3828|1|-1|>>Smiley:  :)|AHAH é provável :)  RT @CatariinaCabral Tudo aplaude o Nelson Oliveira e ele nunca chegou a mostrar nada. Deve ser por causa das orelhas.|ahah é provável :)  rt <USER> tudo aplaude o nelson_oliveira e ele nunca chegou a mostrar nada. deve ser por causa das orelhas.|
209024684367417000|Teste|player|3828|0|1|; sentiTokens:obvio(0) ; score:0;|@fas_Garay (...) obvio no fim do jogo (para variar) ouviram-se imensos assobios,mas quando o Nelson Oliveira entrou tb se ouviram mts palmas|<USER> (...) obvio no fim do jogo (para variar) ouviram-se imensos assobios,mas quando o nelson_oliveira entrou tb se ouviram mts palmas|
209023604577419000|Teste|player|3828|1|1|; sentiTokens:veloso(0) bom(1) ; score:1;|@ra_ra_riita pra mim era o Hugo Viana na posição do Miguel Veloso. E o Nelson Oliveira na posição do Hugo almerda. De resto tá bom!|<USER> pra mim era o hugo_viana na posição do miguel_veloso. e o nelson_oliveira na posição do hugo almerda. de resto tá bom!|
209002284556881000|Teste|player|3828|0|1|; sentiTokens:; score:0;|FODA-SEEE METE ME O NELSON OLIVEIRA PAULO BENTO!!!|foda-seee mete me o nelson_oliveira paulo bento!!!|
209002332271288000|Teste|player|3828|0|1|; sentiTokens:melhor(0) ; score:0;|RT @JPPir: Concordo RT @bancadadeleao O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> concordo rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson_oliveira é a melhor opção!|
209002507425415000|Teste|player|3828|0|1|; sentiTokens:melhor(0) ; score:0;|RT @JPPir: Concordo RT @bancadadeleao O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> concordo rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson_oliveira é a melhor opção!|
209002650874818000|Teste|player|3828|-1|1|; sentiTokens:palhaço(-1) ; score:-1;|Mete o Nelson Oliveira, palhaço  de bento!|mete o nelson_oliveira, palhaço  de bento!|
209002669195538000|Teste|player|3828|-1|1|; sentiTokens:palhaço(-1) ; score:-1;|Mete o Nelson Oliveira, palhaço  de bento!Mete o Nelson Oliveira, palhaço  de bento!|mete o nelson_oliveira, palhaço  de bento!mete o nelson_oliveira, palhaço  de bento!|
209003383611338000|Teste|player|3828|0|1|; sentiTokens:; score:0;|metam o Nelson Oliveira caraças!!!|metam o nelson_oliveira caraças!!!|
