ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|PROCESSED
209018866620305408|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Nelson Oliveira TT. Look guys, that wonderful player is from SPORT LISBOA E BENFICAs cantera! The best club in the world!|rt <USER> nelson oliveira tt. look guys, that wonderful player is from sport lisboa e benficas cantera! the best club in the world!
209019513906270209|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Nelson Oliveira TT. Look guys, that wonderful player is from SPORT LISBOA E BENFICAs cantera! The best club in the world!|rt <USER> nelson oliveira tt. look guys, that wonderful player is from sport lisboa e benficas cantera! the best club in the world!
209019229633122304|Teste|noliveira|nelson oliveira|1|;; sentiTokens:bom(1) ; score:1;|RT @CatarinaC0sta: Nelson Oliveira nos TTs mundiais, sintam o poder de um bom jogador de futebol!|rt <USER> nelson oliveira nos tts mundiais, sintam o poder de um bom jogador de futebol!
209019230677512195|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Nelson Oliveira TT. Look guys, that wonderful player is from SPORT LISBOA E BENFICAs cantera! The best club in the world!|rt <USER> nelson oliveira tt. look guys, that wonderful player is from sport lisboa e benficas cantera! the best club in the world!
209019133248028672|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Nelson Oliveira TT. Look guys, that wonderful player is from SPORT LISBOA E BENFICAs cantera! The best club in the world!|rt <USER> nelson oliveira tt. look guys, that wonderful player is from sport lisboa e benficas cantera! the best club in the world!
209019157356871681|Teste|noliveira|nélson oliveira|1|;Regra "[VCOP] [Adj+] ? Pos"-> é engraçado ;; sentiTokens:engraçado(1) ; score:1;|É engraçado que nunca o chamo Nélson Oliveira, é sempre Nelso*, mas de propósito, claro.|é engraçado que nunca o chamo nélson oliveira, é sempre nelso*, mas de propósito, claro.
209018721828749313|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Nelson Oliveira TT. Look guys, that wonderful player is from SPORT LISBOA E BENFICAs cantera! The best club in the world!|rt <USER> nelson oliveira tt. look guys, that wonderful player is from sport lisboa e benficas cantera! the best club in the world!
208999945246736385|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
209001497835479041|Teste|noliveira|nélson oliveira|1|;; sentiTokens:tranquilidade(1) ; score:1;|Paulo Bento já não existe tranquilidade para estes lados, mete o Nélson Oliveira!|paulo bento já não existe tranquilidade para estes lados, mete o nélson oliveira!
209010068279136256|Teste|noliveira|nélson oliveira|1|;; sentiTokens:são(1) ; score:1;|Isto fica para a história :o RT @SaraDAlves Que mais provas são precisas dar ao Paulo Bento para que ele ponha o Nélson Oliveira?|isto fica para a história :o rt <USER> que mais provas são precisas dar ao paulo bento para que ele ponha o nélson oliveira?
209016901991530497|Teste|noliveira|nélson oliveira|0|;; sentiTokens:débil(-1) ataque(1) ; score:0;|Llamativo, Bento elige al joven Nélson Oliveira y no a  Postiga para refrescar el ataque. El puesto de 9 es un punto débil de #Portugal|llamativo, bento elige al joven nélson oliveira y no a  postiga para refrescar el ataque. el puesto de 9 es un punto débil de #portugal
209016779425595392|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|@azaragata Nélson Oliveira, menos mal...| <USER> nélson oliveira, menos mal...
209016525779238912|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|Grande Nélson Oliveira!|grande nélson oliveira!
209016584633729026|Teste|noliveira|nelson oliveira|1|;; sentiTokens:golos(1) ; score:1;|RT @JSnotario: Metam lá o Nelson oliveira que ele esta época guardou os golos para esta fase|rt <USER> metam lá o nelson oliveira que ele esta época guardou os golos para esta fase
209016695732441088|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|E o maior aplauso da noite foi para... Não, não foi Ronaldo. Foi... NELSON OLIVEIRA.|e o maior aplauso da noite foi para... não, não foi ronaldo. foi... nelson oliveira.
209016697930252288|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:morto(-1) ; score:-1;|É permitido o Nelson Oliveira jogar com um gato morto na cabeça?|é permitido o nelson oliveira jogar com um gato morto na cabeça?
209016787382190081|Teste|noliveira|nelson oliveira|1|;Smiley:  :);; sentiTokens:aplaude(0) ; score:0;|AHAH é provável :)  RT @CatariinaCabral Tudo aplaude o Nelson Oliveira e ele nunca chegou a mostrar nada. Deve ser por causa das orelhas.|ahah é provável :)  rt <USER> tudo aplaude o nelson oliveira e ele nunca chegou a mostrar nada. deve ser por causa das orelhas.
209024684367417345|Teste|noliveira|nelson oliveira|0|;; sentiTokens:obvio(0) ; score:0;|@fas_Garay (...) obvio no fim do jogo (para variar) ouviram-se imensos assobios,mas quando o Nelson Oliveira entrou tb se ouviram mts palmas| <USER> (...) obvio no fim do jogo (para variar) ouviram-se imensos assobios,mas quando o nelson oliveira entrou tb se ouviram mts palmas
209023604577419264|Teste|noliveira|nelson oliveira|1|;; sentiTokens:veloso(0) bom(1) ; score:1;|@ra_ra_riita pra mim era o Hugo Viana na posição do Miguel Veloso. E o Nelson Oliveira na posição do Hugo almerda. De resto tá bom!| <USER> pra mim era o hugo viana na posição do miguel veloso. e o nelson oliveira na posição do hugo almerda. de resto tá bom!
209002284556881920|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|FODA-SEEE METE ME O NELSON OLIVEIRA PAULO BENTO!!!|foda-seee mete me o nelson oliveira paulo bento!!!
209002332271288320|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|RT @JPPir: Concordo RT @bancadadeleao O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> concordo rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
209002507425415168|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|RT @JPPir: Concordo RT @bancadadeleao O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> concordo rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
209002650874818561|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:palhaço(-1) ; score:-1;|Mete o Nelson Oliveira, palhaço  de bento!|mete o nelson oliveira, palhaço  de bento!
209002669195538433|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:palhaço(-1) ; score:-1;|Mete o Nelson Oliveira, palhaço  de bento!Mete o Nelson Oliveira, palhaço  de bento!|mete o nelson oliveira, palhaço  de bento!mete o nelson oliveira, palhaço  de bento!
209003383611338752|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|metam o Nelson Oliveira caraças!!!|metam o nelson oliveira caraças!!!
209002831800315904|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:palhaço(-1) ; score:-1;|Mete o Nelson Oliveira, palhaço  de bento!Mete o Nelson Oliveira, palhaço  de bento!Mete o Nelson Oliveira, palhaço  de bento!|mete o nelson oliveira, palhaço  de bento!mete o nelson oliveira, palhaço  de bento!mete o nelson oliveira, palhaço  de bento!
209009548218994688|Teste|noliveira|nelson oliveira|0|;; sentiTokens:gosto(0) preferia(0) ; score:0;|No fim do dia! Não gosto do Benfica! Mas Nelson Oliveira é opção! e antes preferia ver o que ele faz num jogo... http://t.co/u4rH2Qtd|no fim do dia! não gosto do benfica! mas nelson oliveira é opção! e antes preferia ver o que ele faz num jogo... <URL> 
209008913130061825|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|O c*brão do Paulo Bento não vai meter o Nelson Oliveira enfim !|o c*brão do paulo bento não vai meter o nelson oliveira enfim !
209014644923314176|Teste|noliveira|nelson oliveira|1|;; sentiTokens:golos(1) ; score:1;|Metam lá o Nelson oliveira que ele esta época guardou os golos para esta fase|metam lá o nelson oliveira que ele esta época guardou os golos para esta fase
209015514612236288|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Meter Nelson Oliveira a 10 min do fim é tão JJ|meter nelson oliveira a 10 min do fim é tão jj
209015617787920385|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Phiiiiills: Meter Nelson Oliveira a 10 min do fim é tão JJ|rt <USER> meter nelson oliveira a 10 min do fim é tão jj
209014956543328258|Teste|noliveira|nelson oliveira|0|;Regra "[NEG] unca [V-]\[IDIOM-] ? Pos"->  não falhava ;; sentiTokens:falhava o penalti(-1) ; score:-1;|O Nelso não falhava o penalti! Bem que podia por o Nelson Oliveira a jogar..|o nelso não falhava o penalti! bem que podia por o nelson oliveira a jogar..
209014901153349634|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@batebarbas eheheh, tem o Nelson Oliveira!| <USER> eheheh, tem o nelson oliveira!
208998898386219008|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
208998973502005249|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|Concordo RT @bancadadeleao O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|concordo rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
208999699326304256|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|De acordo mas não no 4x3x3 RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor|de acordo mas não no 4x3x3 rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor
208999093337464833|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) duvida(0) ; score:0;|pelo menos tem o beneficio da duvida “@bancadadeleao: O melhor avançado para esta sel. era o Liedson...o Nelson Oliveira é a melhor opção!”|pelo menos tem o beneficio da duvida  <USER> o melhor avançado para esta sel. era o liedson...o nelson oliveira é a melhor opção!”
208998853947559938|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|Yep RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|yep rt <USER> o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
209008713074343936|Teste|noliveira|nelson oliveira|-1|;Heavy Punctuation: ?!;; sentiTokens:dificil(-1) ; score:-1;|RT @itsjoanarocha: Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!|rt <USER> metam o nelson oliveira crlh! é assim tao dificil de perceber?!
209008796381618176|Teste|noliveira|nélson oliveira|-1|;; sentiTokens:cago(-1) ; score:-1;|Prepara-te então. @Old_Mans_Beard Com Hugo Almeida e Helder Postiga, se o Nélson Oliveira não for titular no Europeu cago para a selecção!|prepara-te então. <USER> com hugo almeida e helder postiga, se o nélson oliveira não for titular no europeu cago para a selecção!
209015805323640834|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:medo(-1) ; score:-1;|Ter medo de apostar em jovens é tão à treinador tuga. RT @Phiiiiills: Meter Nelson Oliveira a 10 min do fim é tão JJ|ter medo de apostar em jovens é tão à treinador tuga. rt <USER> meter nelson oliveira a 10 min do fim é tão jj
209015913637351425|Teste|noliveira|nelson oliveira|1|;; sentiTokens:golos(1) ; score:1;|Não percebo o furor em torno de Nelson Oliveira.. marcou 4 golos esta época!|não percebo o furor em torno de nelson oliveira.. marcou 4 golos esta época!
209016255485722626|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Vai entrar o Nelson Oliveira! PB tira Bruno Alves.... Não vá o diabo tecelas;)))|vai entrar o nelson oliveira! pb tira bruno alves.... não vá o diabo tecelas;)))
209016285214945280|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Finalmente! Hugo Almeida sai! Nelson Oliveira para entrar!|finalmente! hugo almeida sai! nelson oliveira para entrar!
209016291401547776|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|Entra Nélson Oliveira, e o povo fica em êxtase!|entra nélson oliveira, e o povo fica em êxtase!
209016308170358784|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|Finalmente entra o Nélson Oliveira!|finalmente entra o nélson oliveira!
209016317724983296|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Mas o Nelson Oliveira marcou?|mas o nelson oliveira marcou?
209016328454029312|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|vamos Nelson Oliveira|vamos nelson oliveira
209016391850926080|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Entra Nélson Oliveira, e o povo fica em êxtase!|rt <USER> entra nélson oliveira, e o povo fica em êxtase!
209016393054691329|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Peixoto74: vamos Nelson Oliveira|rt <USER> vamos nelson oliveira
209015624565932033|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @Phiiiiills: Meter Nelson Oliveira a 10 min do fim é tão JJ|rt <USER> meter nelson oliveira a 10 min do fim é tão jj
209016045887959040|Teste|noliveira|nelson oliveira|1|;Smiley:  :-);; sentiTokens:; score:0;|Pronto, sai o guarda redes e entra o substituto. Brevemente, Nelson Oliveira por Ronaldo :-)|pronto, sai o guarda redes e entra o substituto. brevemente, nelson oliveira por ronaldo :-)
209021455499923458|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Esta jogada do Nelson Oliveira costuma valer.|esta jogada do nelson oliveira costuma valer.
209021654859382784|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Então a esperança Nelson Oliveira ?|então a esperança nelson oliveira ?
209021635242635264|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @jsousa8: E o nelson oliveira que entrou mas eu ainda não o vi|rt <USER> e o nelson oliveira que entrou mas eu ainda não o vi
209022086654603265|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:tosco(-1) ; score:-1;|esta à espera q o tosco almeida se lesione pra poder enfim jogar RT @franciscoamaral: Então a esperança Nelson Oliveira ?|esta à espera q o tosco almeida se lesione pra poder enfim jogar rt <USER> então a esperança nelson oliveira ?
209003508643536899|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|é isso mesmo, tudo a pedir Nelson Oliveira! munino da casa!|é isso mesmo, tudo a pedir nelson oliveira! munino da casa!
209003513165004801|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|WE WANT NÉLSON OLIVEIRA|we want nélson oliveira
209003548023853056|Teste|noliveira|nelson oliveira|-1|;Heavy Punctuation: ?!;; sentiTokens:dificil(-1) ; score:-1;|Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!|metam o nelson oliveira crlh! é assim tao dificil de perceber?!
209003556064329728|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|O Hugo Almeida é ponta de lança...passava bem por central!pedem o Nelson Oliveira, mas nem o Jesus o metia|o hugo almeida é ponta de lança...passava bem por central!pedem o nelson oliveira, mas nem o jesus o metia
209003786012868610|Teste|noliveira|nélson oliveira|-1|;; sentiTokens:fraco(-1) ; score:-1;|@macc_1979 Fraco, fraquinho. Nélson Oliveira >>>>| <USER> fraco, fraquinho. nélson oliveira >>>>
209003790483992578|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@machadozz FUCK NELSON OLIVEIRA| <USER> fuck nelson oliveira
209003796527972352|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:cromos(-1) ; score:-1;|RT“@TCanariaZ21: Fds! metam o Nelson Oliveira que ele mostra a este 2 cromos (H.Almeida e Postiga) como se faz” e ao resto do mundo ja agora|rt <USER> fds! metam o nelson oliveira que ele mostra a este 2 cromos (h.almeida e postiga) como se faz” e ao resto do mundo ja agora
209003889775738880|Teste|noliveira|nelson oliveira|-1|;Heavy Punctuation: ?!;; sentiTokens:dificil(-1) ; score:-1;|RT @itsjoanarocha: Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!|rt <USER> metam o nelson oliveira crlh! é assim tao dificil de perceber?!
209003900756434944|Teste|noliveira|nélson oliveira|1|;; sentiTokens:bater(1) ; score:1;|Adeptos pedem Nélson Oliveira... LOL. Só se for para bater as orelhas e fazer vento.|adeptos pedem nélson oliveira... lol. só se for para bater as orelhas e fazer vento.
209003581846724608|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|esta até o nelson oliveira.|esta até o nelson oliveira.
209003643595272192|Teste|noliveira|nelson oliveira|-1|;Heavy Punctuation: ?!;; sentiTokens:melhor(0) cepo(-1) ; score:-1;|Mas o Nelson Oliveira não é melhor que este cepo?!|mas o nelson oliveira não é melhor que este cepo?!
209004090355744768|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:pior(-1) ; score:-1;|O pior para o Benfica é a possibilidade de o Nelson Oliveira jogar no Europeu...|o pior para o benfica é a possibilidade de o nelson oliveira jogar no europeu...
209004040011522048|Teste|noliveira|nelson oliveira|1|;; sentiTokens:indiscutível(1) ; score:1;|Queremos o Nelson Oliveira a ponta de lança indiscutível da nossa Seleção!|queremos o nelson oliveira a ponta de lança indiscutível da nossa seleção!
209004380089888768|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|O Nelson Oliveira já é do Mendes?|o nelson oliveira já é do mendes?
209004224045006848|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:mau(-1) problema(-1) ; score:-2;|Este Hugo Almeida só tem um problema: é ser muito mau a jogar futebol. Tragam o Nelson Oliveira sff|este hugo almeida só tem um problema: é ser muito mau a jogar futebol. tragam o nelson oliveira sff
209004243179405312|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|ha jog. só para CS ver! RT @CatariinaCabral: Mete o Nelson Oliveira! Nunca mostrou nada nem no Benfica nem na Selecção AA mas o ... ! #Enfim|ha jog. só para cs ver! rt <USER> mete o nelson oliveira! nunca mostrou nada nem no benfica nem na selecção aa mas o ... ! #enfim
209011748081123330|Teste|noliveira|nelson oliveira|0|;; sentiTokens:veloso(0) ; score:0;|Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?|que tal arriscar com o custódio no lugar do veloso, quaresma pelo nani e nelson oliveira pelo hugo almeida?
209010793650466817|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) disponíveis(0) ; score:0;|O Nelson Oliveira é de longe o melhor dos avançados disponíveis...|o nelson oliveira é de longe o melhor dos avançados disponíveis...
209011371180949504|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|Jogadores como o Liedson, que não sei porque não é convocado, Nélson Oliveira e Hélder Postiga no banco mete-me a jogar este Hugo Almeida...|jogadores como o liedson, que não sei porque não é convocado, nélson oliveira e hélder postiga no banco mete-me a jogar este hugo almeida...
209011437543227392|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Quero o Nelson Oliveira em campo #rightnow|quero o nelson oliveira em campo #rightnow
209011612856745986|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Hugo Almeida ou Postiga? Definitivamente, Nelson Oliveira #fact|hugo almeida ou postiga? definitivamente, nelson oliveira #fact
209011015671758849|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|Que entre o Nelson Oliveira, não estou a entender a dúvida....|que entre o nelson oliveira, não estou a entender a dúvida....
209018176745373697|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|RT @helloitsrafaela: Nelson Oliveira nos TTs :)|rt <USER> nelson oliveira nos tts :)
209018029584023552|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@benshave Nelson Oliveira has great potential and deserves the spot because he is among the best forwards.| <USER> nelson oliveira has great potential and deserves the spot because he is among the best forwards.
209018368450240513|Teste|noliveira|nelson oliveira|0|;; sentiTokens:afilhado(0) ; score:0;|#seleção Nelson Oliveira é primo do topo gigio e afilhado do LFV|#seleção nelson oliveira é primo do topo gigio e afilhado do lfv
209018481214095361|Teste|noliveira|nelson oliveira|1|;; sentiTokens:bom(1) ; score:1;|RT @CatarinaC0sta: Nelson Oliveira nos TTs mundiais, sintam o poder de um bom jogador de futebol!|rt <USER> nelson oliveira nos tts mundiais, sintam o poder de um bom jogador de futebol!
209017639765413891|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@portugoaldotnet 🙏 for a Nelson Oliveira goal but regardless Almieda exp. in GER and strength in air makes him a lock next sat| <USER> 🙏 for a nelson oliveira goal but regardless almieda exp. in ger and strength in air makes him a lock next sat
208998736007929856|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|o melhor avançado para esta selecção era o liedson. não estando, o nelson oliveira é a melhor opção!
209007434155565056|Teste|noliveira|nelson oliveira|0|;; sentiTokens:melhor(0) ; score:0;|Ah, e o Nelson Oliveira é de Longe o melhor Pl de Portugal!!!|ah, e o nelson oliveira é de longe o melhor pl de portugal!!!
209006747518640131|Teste|noliveira|nélson oliveira|1|;; sentiTokens:são(1) ; score:1;|RT @SaraDAlves: Que mais provas são precisas dar ao Paulo Bento para que ele ponha o Nélson Oliveira?|rt <USER> que mais provas são precisas dar ao paulo bento para que ele ponha o nélson oliveira?
209014158006566913|Teste|noliveira|nelson oliveira|-1|;Regra "[NEG] [VCOP] [Adj-] ? Pos"->  não é dificil ;Regra "[VCOP] [Adj-] ? Neg"->  é dificil ;; sentiTokens:dificil(-1) ; score:-1;|RT @Phiiiiills: Nelson Oliveira, Nel - son O-li-vei-ra .. não é dificil Paulinho.|rt <USER> nelson oliveira, nel - son o-li-vei-ra .. não é dificil paulinho.
209021078658494464|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|ai havia expectativa à volta de Nélson Oliveira?|ai havia expectativa à volta de nélson oliveira?
209021445270016002|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|E o nelson oliveira que entrou mas eu ainda não o vi|e o nelson oliveira que entrou mas eu ainda não o vi
209005396915003394|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@afon5o troca Nelson Oliveira por Liedson| <USER> troca nelson oliveira por liedson
209006104628310017|Teste|noliveira|nelson oliveira|0|;Smiley:  XD;; sentiTokens:merda(-1) ; score:-1;|Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD|hugo almeida nos tt, aquele gajo que vá à merda pah, nelson oliveira forever haha xd
209006149733859329|Teste|noliveira|nelson oliveira|0|;Smiley:  XD;; sentiTokens:merda(-1) ; score:-1;|RT @Phiiiiills: Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD|rt <USER> hugo almeida nos tt, aquele gajo que vá à merda pah, nelson oliveira forever haha xd
209006594183278592|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|ESTOU AQUI A VER UMAS FOTOS. O NELSON OLIVEIRA TEM UM CORPO OMG :O|estou aqui a ver umas fotos. o nelson oliveira tem um corpo omg :o
209005928895356929|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|RT @Afon5o: Se o Nélson Oliveira estivesse a jogar no lugar do Hugo Almeida, Portugal já estava a golear.|rt <USER> se o nélson oliveira estivesse a jogar no lugar do hugo almeida, portugal já estava a golear.
209006045908041729|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|RT @machadozz: WE WANT NÉLSON OLIVEIRA|rt <USER> we want nélson oliveira
209006402738462721|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|BENTINHO É UMA SPORTINGUISTA QUE TE PEDE: NÉLSON OLIVEIRA A JOGAR, JÁ!|bentinho é uma sportinguista que te pede: nélson oliveira a jogar, já!
209012202882084864|Teste|noliveira|nelson oliveira|0|;; sentiTokens:veloso(0) ; score:0;|RT @iPhil: Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?|rt <USER> que tal arriscar com o custódio no lugar do veloso, quaresma pelo nani e nelson oliveira pelo hugo almeida?
209012072409862144|Teste|noliveira|nélson oliveira|1|;; sentiTokens:culpa(0) golo(1) ; score:1;|RT: @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…|rt: <USER> mais uma vez, golo com culpa do bruno alves e do patrício. é o que dá manter o eduardo e o nélson oliveira no banco…
209011869527179264|Teste|noliveira|nélson oliveira|1|;; sentiTokens:culpa(0) golo(1) ; score:1;|RT @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…|rt <USER> mais uma vez, golo com culpa do bruno alves e do patrício. é o que dá manter o eduardo e o nélson oliveira no banco…
209011989098405888|Teste|noliveira|nelson oliveira|0|;; sentiTokens:certo(1) problemas(-1) ; score:0;|Estou certo que a entrada do Nelson Oliveira resoveria todos os problemas da assistência.|estou certo que a entrada do nelson oliveira resoveria todos os problemas da assistência.
209012004898349058|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|@portugoaldotnet Almeida is doing nothing out there...where is Nelson Oliveira already.| <USER> almeida is doing nothing out there...where is nelson oliveira already.
209020407364329473|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|os unicos q ainda n tocaram na bola!!! RT @JHGPC77: Realmente isto com Eduardo e Nelson Oliveira a coisa melhorou!!!|os unicos q ainda n tocaram na bola!!! rt <USER> realmente isto com eduardo e nelson oliveira a coisa melhorou!!!
209020329971032064|Teste|noliveira|nélson oliveira|0|;; sentiTokens:; score:0;|RT @portugoaldotnet: Nélson Oliveira on for Almeida. Big Hugo did little for his claims of a spot on the team tonight.|rt <USER> nélson oliveira on for almeida. big hugo did little for his claims of a spot on the team tonight.
209019987959091200|Teste|noliveira|nelson oliveira|0|;; sentiTokens:; score:0;|O postiga já fez mais que o Nelson Oliveira|o postiga já fez mais que o nelson oliveira
208996791180464128|Teste|noliveira|nélson oliveira|0|;; sentiTokens:disponível(0) ; score:0;|ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?|ainda por cima na luz rt <USER> oh bento, como é que te atreves a pôr o hugo almeida, com o nélson oliveira disponível?
208997599456403456|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:cepo(-1) ; score:-1;|RT @Phiiiiills: finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!|rt <USER> finalização -> hugo almeida cepo -> nelson oliveira no jogo já!
208997455784710144|Teste|noliveira|nelson oliveira|-1|;; sentiTokens:cepo(-1) ; score:-1;|finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!|finalização -> hugo almeida cepo -> nelson oliveira no jogo já!
208997236502306816|Teste|noliveira|nélson oliveira|0|;; sentiTokens:disponível(0) ; score:0;|RT @DanielStif: ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?|rt <USER> ainda por cima na luz rt <USER> oh bento, como é que te atreves a pôr o hugo almeida, com o nélson oliveira disponível?
