ID|USER|TARGET|MENTION|INFO|GOLD|POLARITY|MESSAGE|TAGGED
209003508643536000|Teste|player|3828||1|0|é isso mesmo, tudo a pedir Nelson Oliveira! munino da casa!|é isso mesmo, tudo a pedir Nelson Oliveira! munino da casa!
209003548023853000|Teste|player|3828|;metam o nelson oliveira ;Heavy Punctuation: ?!;Negative Interjection:  crlh! |1|-1|Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!|Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!
209003556064329000|Teste|player|3828||-1|0|O Hugo Almeida é ponta de lança...passava bem por central!pedem o Nelson Oliveira, mas nem o Jesus o metia|O Hugo Almeida é ponta de lança...passava bem por central!pedem o Nelson Oliveira, mas nem o Jesus o metia
209003786012868000|Teste|player|3828||-1|0|@macc_1979 Fraco, fraquinho. Nélson Oliveira >>>>|@macc_1979 Fraco, fraquinho. Nélson Oliveira >>>>
209003796527972000|Teste|player|3828|; metam o nelson oliveira |1|1|RT“@TCanariaZ21: Fds! metam o Nelson Oliveira que ele mostra a este 2 cromos (H.Almeida e Postiga) como se faz” e ao resto do mundo ja agora|RT“@TCanariaZ21: Fds! metam o Nelson Oliveira que ele mostra a este 2 cromos (H.Almeida e Postiga) como se faz” e ao resto do mundo ja agora
209003889775738000|Teste|player|3828|; metam o nelson oliveira ;Heavy Punctuation: ?!;Negative Interjection:  crlh! |1|-1|RT @itsjoanarocha: Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!|RT @itsjoanarocha: Metam o Nelson Oliveira crlh! É assim tao dificil de perceber?!
209003900756434000|Teste|player|3828|;[IDIOM-]:  BATER AS ORELHAS |-1|-1|Adeptos pedem Nélson Oliveira... LOL. Só se for para bater as orelhas e fazer vento.|Adeptos pedem Nélson Oliveira... LOL. Só se for para bater as orelhas e fazer vento.
209003581846724000|Teste|player|3828||0|0|esta até o nelson oliveira.|esta até o nelson oliveira.
209003643595272000|Teste|player|3828|;Heavy Punctuation: ?!|1|-1|Mas o Nelson Oliveira não é melhor que este cepo?!|Mas o Nelson Oliveira não é melhor que este cepo?!
209004090355744000|Teste|player|3828||0|0|O pior para o Benfica é a possibilidade de o Nelson Oliveira jogar no Europeu...|O pior para o Benfica é a possibilidade de o Nelson Oliveira jogar no Europeu...
209004040011522000|Teste|player|3828||1|0|Queremos o Nelson Oliveira a ponta de lança indiscutível da nossa Seleção!|Queremos o Nelson Oliveira a ponta de lança indiscutível da nossa Seleção!
209004380089888000|Teste|player|3828||0|0|O Nelson Oliveira já é do Mendes?|O Nelson Oliveira já é do Mendes?
209004224045006000|Teste|player|3828||1|0|Este Hugo Almeida só tem um problema: é ser muito mau a jogar futebol. Tragam o Nelson Oliveira sff|Este Hugo Almeida só tem um problema: é ser muito mau a jogar futebol. Tragam o Nelson Oliveira sff
209004243179405000|Teste|player|3828|; mete o nelson oliveira!|0|1|ha jog. só para CS ver! RT @CatariinaCabral: Mete o Nelson Oliveira! Nunca mostrou nada nem no Benfica nem na Selecção AA mas o ... ! #Enfim|ha jog. só para CS ver! RT @CatariinaCabral: Mete o Nelson Oliveira! Nunca mostrou nada nem no Benfica nem na Selecção AA mas o ... ! #Enfim
209011748081123000|Teste|player|3828||1|0|Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?|Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?
209010793650466000|Teste|player|3828||1|0|O Nelson Oliveira é de longe o melhor dos avançados disponíveis...|O Nelson Oliveira é de longe o melhor dos avançados disponíveis...
209011371180949000|Teste|player|3828||1|0|Jogadores como o Liedson, que não sei porque não é convocado, Nélson Oliveira e Hélder Postiga no banco mete-me a jogar este Hugo Almeida...|Jogadores como o Liedson, que não sei porque não é convocado, Nélson Oliveira e Hélder Postiga no banco mete-me a jogar este Hugo Almeida...
209011437543227000|Teste|player|3828||1|0|Quero o Nelson Oliveira em campo #rightnow|Quero o Nelson Oliveira em campo #rightnow
209011612856745000|Teste|player|3828||1|0|Hugo Almeida ou Postiga? Definitivamente, Nelson Oliveira #fact|Hugo Almeida ou Postiga? Definitivamente, Nelson Oliveira #fact
209011015671758000|Teste|player|3828||1|0|Que entre o Nelson Oliveira, não estou a entender a dúvida....|Que entre o Nelson Oliveira, não estou a entender a dúvida....
209018176745373000|Teste|player|3828|;Smiley:  :)|1|1|RT @helloitsrafaela: Nelson Oliveira nos TTs :)|RT @helloitsrafaela: Nelson Oliveira nos TTs :)
209018368450240000|Teste|player|3828||-1|0|#seleção Nelson Oliveira é primo do topo gigio e afilhado do LFV|#seleção Nelson Oliveira é primo do topo gigio e afilhado do LFV
209018481214095000|Teste|player|3828||1|0|RT @CatarinaC0sta: Nelson Oliveira nos TTs mundiais, sintam o poder de um bom jogador de futebol!|RT @CatarinaC0sta: Nelson Oliveira nos TTs mundiais, sintam o poder de um bom jogador de futebol!
209017639765413000|Teste|player|3828||0|0|@portugoaldotnet 🙏 for a Nelson Oliveira goal but regardless Almieda exp. in GER and strength in air makes him a lock next sat|@portugoaldotnet 🙏 for a Nelson Oliveira goal but regardless Almieda exp. in GER and strength in air makes him a lock next sat
208998736007929000|Teste|player|3828||1|0|O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!
209007434155565000|Teste|player|3828||1|0|Ah, e o Nelson Oliveira é de Longe o melhor Pl de Portugal!!!|Ah, e o Nelson Oliveira é de Longe o melhor Pl de Portugal!!!
209006747518640000|Teste|player|3828||1|0|RT @SaraDAlves: Que mais provas são precisas dar ao Paulo Bento para que ele ponha o Nélson Oliveira?|RT @SaraDAlves: Que mais provas são precisas dar ao Paulo Bento para que ele ponha o Nélson Oliveira?
209014158006566000|Teste|player|3828|;Regra "[NEG] [VCOP] [Adj-] ? Pos"->  não é dificil ;Regra "[VCOP] [Adj-] ? Neg"->  é dificil |1|0|RT @Phiiiiills: Nelson Oliveira, Nel - son O-li-vei-ra .. não é dificil Paulinho.|RT @Phiiiiills: Nelson Oliveira, Nel - son O-li-vei-ra .. não é dificil Paulinho.
209021078658494000|Teste|player|3828||0|0|ai havia expectativa à volta de Nélson Oliveira?|ai havia expectativa à volta de Nélson Oliveira?
209021445270016000|Teste|player|3828||-1|0|E o nelson oliveira que entrou mas eu ainda não o vi|E o nelson oliveira que entrou mas eu ainda não o vi
209005396915003000|Teste|player|3828||-1|0|@afon5o troca Nelson Oliveira por Liedson|@afon5o troca Nelson Oliveira por Liedson
209006104628310000|Teste|player|3828|;Smiley:  XD|1|1|Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD|Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD
209006149733859000|Teste|player|3828|;Smiley:  XD|1|1|RT @Phiiiiills: Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD|RT @Phiiiiills: Hugo Almeida nos TT, aquele gajo que vá à merda pah, Nelson Oliveira forever haha xD
209006594183278000|Teste|player|3828||1|0|ESTOU AQUI A VER UMAS FOTOS. O NELSON OLIVEIRA TEM UM CORPO OMG :O|ESTOU AQUI A VER UMAS FOTOS. O NELSON OLIVEIRA TEM UM CORPO OMG :O
209005928895356000|Teste|player|3828||1|0|RT @Afon5o: Se o Nélson Oliveira estivesse a jogar no lugar do Hugo Almeida, Portugal já estava a golear.|RT @Afon5o: Se o Nélson Oliveira estivesse a jogar no lugar do Hugo Almeida, Portugal já estava a golear.
209006402738462000|Teste|player|3828||1|0|BENTINHO É UMA SPORTINGUISTA QUE TE PEDE: NÉLSON OLIVEIRA A JOGAR, JÁ!|BENTINHO É UMA SPORTINGUISTA QUE TE PEDE: NÉLSON OLIVEIRA A JOGAR, JÁ!
209012202882084000|Teste|player|3828||1|0|RT @iPhil: Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?|RT @iPhil: Que tal arriscar com o Custódio no lugar do Veloso, Quaresma pelo Nani e Nelson Oliveira pelo Hugo Almeida?
209012072409862000|Teste|player|3828||1|0|RT: @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…|RT: @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…
209011869527179000|Teste|player|3828||1|0|RT @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…|RT @RedacaoDaBola: Mais uma vez, golo com culpa do Bruno Alves e do Patrício. É o que dá manter o Eduardo e o Nélson Oliveira no banco…
209011989098405000|Teste|player|3828||1|0|Estou certo que a entrada do Nelson Oliveira resoveria todos os problemas da assistência.|Estou certo que a entrada do Nelson Oliveira resoveria todos os problemas da assistência.
209020407364329000|Teste|player|3828||-1|0|os unicos q ainda n tocaram na bola!!! RT @JHGPC77: Realmente isto com Eduardo e Nelson Oliveira a coisa melhorou!!!|os unicos q ainda n tocaram na bola!!! RT @JHGPC77: Realmente isto com Eduardo e Nelson Oliveira a coisa melhorou!!!
209019987959091000|Teste|player|3828||-1|0|O postiga já fez mais que o Nelson Oliveira|O postiga já fez mais que o Nelson Oliveira
208996791180464000|Teste|player|3828||1|0|ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?|ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?
208997599456403000|Teste|player|3828||1|0|RT @Phiiiiills: finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!|RT @Phiiiiills: finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!
208997455784710000|Teste|player|3828||1|0|finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!|finalização -> Hugo Almeida cepo -> Nelson Oliveira no jogo já!
208997236502306000|Teste|player|3828||1|0|RT @DanielStif: ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?|RT @DanielStif: ainda por cima na Luz RT @martaacv oh Bento, como é que te atreves a pôr o Hugo Almeida, com o Nélson Oliveira disponível?
208999372267073000|Teste|player|3828||1|0|agree! “@bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!”|agree! “@bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!”
208999450578923000|Teste|player|3828||1|0|RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!|RT @bancadadeleao: O melhor avançado para esta selecção era o Liedson. Não estando, o Nelson Oliveira é a melhor opção!
209032036508381000|Teste|player|3828||1|0|hugo almeida tem de sair do onze.. nelson oliveira é o jogador com mais velocidade para acompnhar os extremos.. #portugal|hugo almeida tem de sair do onze.. nelson oliveira é o jogador com mais velocidade para acompnhar os extremos.. #portugal
209041442725838000|Teste|player|3828|;Smiley: <3|1|1|#FootballersILove Nélson Oliveira <3|#FootballersILove Nélson Oliveira <3
209040699264479000|Teste|player|3828|;Smiley:  XD|1|1|O Estádio ia abaixo quando o Nelson Oliveira entrou ^^ xD|O Estádio ia abaixo quando o Nelson Oliveira entrou ^^ xD
209040237446447000|Teste|player|3828||0|0|E o Nélson Oliveira ficou com o antigo número do Simão. *11*|E o Nélson Oliveira ficou com o antigo número do Simão. *11*
209028291175268000|Teste|player|3828||-1|0|Quando o Nélson Oliveira aparece na televisão há qualquer coisa de estranho que me leva a olhar constantemente para as suas orelhas.|Quando o Nélson Oliveira aparece na televisão há qualquer coisa de estranho que me leva a olhar constantemente para as suas orelhas.
209050266027311000|Teste|player|3828|;Smiley:  X)|0|1|#FootballersILove well @javigarcia06 Cristiano Ronaldo, Coentrão, Witsel, Nelson Oliveira, rodrigo, Aimar, Nolito, Nani a lot of them x)|#FootballersILove well @javigarcia06 Cristiano Ronaldo, Coentrão, Witsel, Nelson Oliveira, rodrigo, Aimar, Nolito, Nani a lot of them x)
209088467286757000|Teste|player|3828|; precisamos do nelson oliveira |1|1|@binocerqueira até nem jogaram mal quando tentamos inverter o resultado, mas precisamos do Nelson oliveira lá na frente|@binocerqueira até nem jogaram mal quando tentamos inverter o resultado, mas precisamos do Nelson oliveira lá na frente
209057344531865000|Teste|player|3828||1|0|O que gostei no jogo de Portugal: a assistência do Ricardo Costa para o golo do pepe e os dois golos do Nelson Oliveira.|O que gostei no jogo de Portugal: a assistência do Ricardo Costa para o golo do pepe e os dois golos do Nelson Oliveira.
209197618650284000|Teste|player|3828||0|0|#10peopleiwannameet Nélson Oliveira 5.|#10peopleiwannameet Nélson Oliveira 5.
209262813967949000|Teste|player|3828|;Smiley:  XD|0|1|@VickyD313 @itsjoanarocha vickizinha podes ficar com todos então menos com o Nelson Oliveira, senão vai haver sangue -_- xD|@VickyD313 @itsjoanarocha vickizinha podes ficar com todos então menos com o Nelson Oliveira, senão vai haver sangue -_- xD
209280759423442000|Teste|player|3828||0|0|@nuno_mad ele tem bom fisico e um pe esquerdo canhao mas raramente os faz valer Com o Nelson Oliveira e Vaz Te no futuro pode nao ter espaco|@nuno_mad ele tem bom fisico e um pe esquerdo canhao mas raramente os faz valer Com o Nelson Oliveira e Vaz Te no futuro pode nao ter espaco
209005475130384000|Teste|player|3473||0|0|@Afon5o a golear com 2 golos? Já agora qts marcou o Nelson esta época? Mais que o Postiga? Lol|@Afon5o a golear com 2 golos? Já agora qts marcou o Nelson esta época? Mais que o Postiga? Lol
209005141230223000|Teste|player|3473|;Negative Interjection: oh |1|-1|Oh sr. risca ao meio, meta o Postiga!!!!!|Oh sr. risca ao meio, meta o Postiga!!!!!
209004751977844000|Teste|player|3473||0|0|Paulo Bento vê o banco para substituir o Hugo Almeida. Vê o Postiga. E é isto.|Paulo Bento vê o banco para substituir o Hugo Almeida. Vê o Postiga. E é isto.
209004772278272000|Teste|player|3473||0|0|Jogadores mais falados na minha timeline: postiga, Nelson Oliveira, pauleta, João Tomás.|Jogadores mais falados na minha timeline: postiga, Nelson Oliveira, pauleta, João Tomás.
209019379873091000|Teste|player|3473|;[IDIOM-]:  QUEIMAR TEMPO.|-1|-1|Muito bem Paulo Bento, a meter Postiga e Quaresma para queimar tempo...|Muito bem Paulo Bento, a meter Postiga e Quaresma para queimar tempo...
209019431727271000|Teste|player|3473||-1|0|Tripeiro ou Lagarto? RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.|Tripeiro ou Lagarto? RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.
209019109717975000|Teste|player|3473||-1|0|lolei RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.|lolei RT @_LuisMota_ Desculpem lá, mas o Nelson Oliveira nao e nada de mais... Até o Postiga para mim é melhor.
209018754477203000|Teste|player|3473||-1|0|O Nelso Postiga não entrou bem|O Nelso Postiga não entrou bem
209019468498735000|Teste|player|3473||0|0|RT @a_mused: Oi? Onde está o Postiga?|RT @a_mused: Oi? Onde está o Postiga?
209019291641708000|Teste|player|3473||0|0|O Postiga vai entrar.  Os turcos tremem de medo a esta altura.|O Postiga vai entrar.  Os turcos tremem de medo a esta altura.
209025671010328000|Teste|player|3473|;Regra "[NEG]/nunca [V+]/[IDIOM+] ? Neg"->  não gostam |1|-1|@1DChangedUs exactamente! nem sei como é que não gostam do postiga, ao menos entrega-se aos jogos e sempre tenta rematar sempre que pode! :c|@1DChangedUs exactamente! nem sei como é que não gostam do postiga, ao menos entrega-se aos jogos e sempre tenta rematar sempre que pode! :c
209001109048668000|Teste|player|3473||-1|0|@franciscopombo até com o cu....mas Almeida e Postiga representam bem este lance....falham quase sempre|@franciscopombo até com o cu....mas Almeida e Postiga representam bem este lance....falham quase sempre
209001081202688000|Teste|player|3473||0|0|A ver pelo travessão, o Hugo Almeida é o herdeiro natural do Helder Postiga!|A ver pelo travessão, o Hugo Almeida é o herdeiro natural do Helder Postiga!
209010793201668000|Teste|player|3473||-1|0|O Hugo Almeida ganhou o tique do Postiga e agora está sempre em fora-de-jogo, é isso?|O Hugo Almeida ganhou o tique do Postiga e agora está sempre em fora-de-jogo, é isso?
209010855759708000|Teste|player|3473||-1|0|O Hugo Almeida ganhou o tique do Postiga e agora está sempre em fora-de-jogo, é isso? (via @Afon5o)|O Hugo Almeida ganhou o tique do Postiga e agora está sempre em fora-de-jogo, é isso? (via @Afon5o)
209010546861809000|Teste|player|3473||0|0|Está-se a notar a ausência do Postiga... (via @BrunoMacedo)|Está-se a notar a ausência do Postiga... (via @BrunoMacedo)
209016988725551000|Teste|player|3473||-1|0|Postiga orelhudo RT @mrpeartree: Entra Postiga v2.0 é o delírio nas bancadas...pobre luz|Postiga orelhudo RT @mrpeartree: Entra Postiga v2.0 é o delírio nas bancadas...pobre luz
209016889547030000|Teste|player|3473||-1|0|Entra Postiga v2.0 é o delírio nas bancadas...pobre luz|Entra Postiga v2.0 é o delírio nas bancadas...pobre luz
209023731698384000|Teste|player|3473||0|0|@marcatv Figo, Quaresma, Secretario, Seco, Futre, CR7, Sa Pinto, Postiga, Miguel, Ricardo Costa|@marcatv Figo, Quaresma, Secretario, Seco, Futre, CR7, Sa Pinto, Postiga, Miguel, Ricardo Costa
209002296644861000|Teste|player|3473|;Smiley:  :)|1|1|@NatachaSantos30 eu gosto do postiga, é da Vila :)|@NatachaSantos30 eu gosto do postiga, é da Vila :)
209015042434269000|Teste|player|3473||1|0|Vai sair o Almeida para entrar o Postiga? Agora sim, isto vai mudar.|Vai sair o Almeida para entrar o Postiga? Agora sim, isto vai mudar.
209015122730029000|Teste|player|3473||1|0|Também como é que uma equipa pode ganhar quando tem Veloso a titular e Custódio para substituir. O mesmo se passa com Hugo Almeida e Postiga|Também como é que uma equipa pode ganhar quando tem Veloso a titular e Custódio para substituir. O mesmo se passa com Hugo Almeida e Postiga
209022738315214000|Teste|player|3473||-1|0|RT @XSequeira: Postiga, consegues mexer todos os músculos faciais?|RT @XSequeira: Postiga, consegues mexer todos os músculos faciais?
209008230381256000|Teste|player|3473||1|0|Está-se a notar a ausência do Postiga...|Está-se a notar a ausência do Postiga...
209008796381618000|Teste|player|3473||0|0|Prepara-te então. @Old_Mans_Beard Com Hugo Almeida e Helder Postiga, se o Nélson Oliveira não for titular no Europeu cago para a selecção!|Prepara-te então. @Old_Mans_Beard Com Hugo Almeida e Helder Postiga, se o Nélson Oliveira não for titular no Europeu cago para a selecção!
209021857834352000|Teste|player|3473||-1|0|O Quaresma jogou mais em 6m que o minino Oliveira e o Postiga em 30 e o mesmo que o Almeida em 60. Paulo Burro da m* #Portugal|O Quaresma jogou mais em 6m que o minino Oliveira e o Postiga em 30 e o mesmo que o Almeida em 60. Paulo Burro da m* #Portugal
209022367945601000|Teste|player|3473||0|0|Ah, e o Postiga para não marcarmos mais nenhum - é bem.|Ah, e o Postiga para não marcarmos mais nenhum - é bem.
209003516889542000|Teste|player|3473|;mete o postiga |1|1|mete o Postiga )|mete o Postiga )
209003743314845000|Teste|player|3473||0|0|Troca o Almeida pelo Postiga, so soluções do banco da seleçao .|Troca o Almeida pelo Postiga, so soluções do banco da seleçao .
209003796527972000|Teste|player|3473||-1|0|RT“@TCanariaZ21: Fds! metam o Nelson Oliveira que ele mostra a este 2 cromos (H.Almeida e Postiga) como se faz” e ao resto do mundo ja agora|RT“@TCanariaZ21: Fds! metam o Nelson Oliveira que ele mostra a este 2 cromos (H.Almeida e Postiga) como se faz” e ao resto do mundo ja agora
209004239614263000|Teste|player|3473||0|0|@mleaoneves olha q treinos do zaragoza com postiga a Roberto...|@mleaoneves olha q treinos do zaragoza com postiga a Roberto...
209003857068564000|Teste|player|3473||0|0|@franciscopombo Epá, ri-me tanto. Os treinos com este gajo e o postiga devem ser o máximo.|@franciscopombo Epá, ri-me tanto. Os treinos com este gajo e o postiga devem ser o máximo.
209003880791543000|Teste|player|3473|;Smiley:  :-)|1|1|Hugo Almeida: tenho saudades do Postiga :-)|Hugo Almeida: tenho saudades do Postiga :-)
209003923850276000|Teste|player|3473|; metam o postiga,|1|1|na segunda parte metam o postiga, que ele marca sempre na outra baliza.|na segunda parte metam o postiga, que ele marca sempre na outra baliza.
209003664633905000|Teste|player|3473||-1|0|Entre o Hugo Almeida e o Postiga, prefiro o Liedson!|Entre o Hugo Almeida e o Postiga, prefiro o Liedson!
209003658665394000|Teste|player|3473|;Smiley: .XD|0|1|@katyserra o Postiga ja conheço a 13 anos..xD Coentrao e Bruno nunca vi pessoalmente,mas tb me parece q o Bruno seja simpatico :)|@katyserra o Postiga ja conheço a 13 anos..xD Coentrao e Bruno nunca vi pessoalmente,mas tb me parece q o Bruno seja simpatico :)
209004079278587000|Teste|player|3473|; metam o postiga,|1|1|RT @moniiqiita92: na segunda parte metam o postiga, que ele marca sempre na outra baliza.|RT @moniiqiita92: na segunda parte metam o postiga, que ele marca sempre na outra baliza.
209004531122569000|Teste|player|3473||0|0|@franciscopombo postiga vs roberto: em cada remate uma incógnita|@franciscopombo postiga vs roberto: em cada remate uma incógnita
209010932070875000|Teste|player|3473|; mete o postiga|0|1|o público da Luz bem que pode assobiar o H.Almeida que o P.Bento já vos fode e mete o Postiga|o público da Luz bem que pode assobiar o H.Almeida que o P.Bento já vos fode e mete o Postiga
209011371180949000|Teste|player|3473||0|0|Jogadores como o Liedson, que não sei porque não é convocado, Nélson Oliveira e Hélder Postiga no banco mete-me a jogar este Hugo Almeida...|Jogadores como o Liedson, que não sei porque não é convocado, Nélson Oliveira e Hélder Postiga no banco mete-me a jogar este Hugo Almeida...
209011612856745000|Teste|player|3473||-1|0|Hugo Almeida ou Postiga? Definitivamente, Nelson Oliveira #fact|Hugo Almeida ou Postiga? Definitivamente, Nelson Oliveira #fact
209024778458238000|Teste|player|3473|;Regra "[VCOP] [QUANT] [Adj-] ? Neg"->  estava mesmo chateada.|0|-1|@ohlittlelullaby acredita que estava mesmo chateada. Muito falam do Postiga e aquele gajo ali ainda faz pior -.-|@ohlittlelullaby acredita que estava mesmo chateada. Muito falam do Postiga e aquele gajo ali ainda faz pior -.-
209024973795360000|Teste|player|3473||1|0|@1DChangedUs sinceramente, prefiro lá o postiga que o almeida. acho que ele sempre faz mais alguma coisa!|@1DChangedUs sinceramente, prefiro lá o postiga que o almeida. acho que ele sempre faz mais alguma coisa!
209007277833859000|Teste|player|3473|;Regra "[VCOP] [Adj+] ? Pos"->  é bom |-1|1|O Hugo Almeida é bom para uma selecção de matraquilhos... E o Postiga para fazer anúncios aos hambúrgueres...|O Hugo Almeida é bom para uma selecção de matraquilhos... E o Postiga para fazer anúncios aos hambúrgueres...
209006904930865000|Teste|player|3473|;Regra "[VCOP] [Adj-] ? Neg"-> é pior |-1|-1|É pior que o McDonald do Postiga? RT @acidadebranca: #portugal... este anuncio da zon com ucranianas a dançar por Portugal... e um....|É pior que o McDonald do Postiga? RT @acidadebranca: #portugal... este anuncio da zon com ucranianas a dançar por Portugal... e um....
209007631271067000|Teste|player|3473||0|0|Deixem-se de merdas e metam o Nélson lá na frente. Ou o Postiga. Já estou por tudo.|Deixem-se de merdas e metam o Nélson lá na frente. Ou o Postiga. Já estou por tudo.
209014335132012000|Teste|player|3473||0|0|Devia ter sido o Postiga|Devia ter sido o Postiga
209013934366261000|Teste|player|3473||0|0|Oi? Onde está o Postiga?|Oi? Onde está o Postiga?
209006102220783000|Teste|player|3473||-1|0|o Postiga esteve em campo? RT @bluetuga: O Postiga já entrou… estava no McDonnal’s a comer um big mac|o Postiga esteve em campo? RT @bluetuga: O Postiga já entrou… estava no McDonnal’s a comer um big mac
209006104435367000|Teste|player|3473||-1|0|Depois do Nuno Gomes, a aposta da McDonalds é no Postiga. Gabo-lhes a coragem...é como confiar uma criança aos pais da Maddie|Depois do Nuno Gomes, a aposta da McDonalds é no Postiga. Gabo-lhes a coragem...é como confiar uma criança aos pais da Maddie
209006176657084000|Teste|player|3473||0|0|@barreleiro @duart1nho Hugo Almeida, Miguel Veloso e Postiga (cheira-me q será a primeira opção) salvaram a mãe do Paulo Bento ou é crença?|@barreleiro @duart1nho Hugo Almeida, Miguel Veloso e Postiga (cheira-me q será a primeira opção) salvaram a mãe do Paulo Bento ou é crença?
209006179014279000|Teste|player|3473||0|0|todos os portugueses estão à espera que o Postiga exploda neste europeu ... literalmente|todos os portugueses estão à espera que o Postiga exploda neste europeu ... literalmente
209006378784788000|Teste|player|3473||1|0|Micael, Ricardo Costa e Postiga e está ganho.|Micael, Ricardo Costa e Postiga e está ganho.
209005875808051000|Teste|player|3473||-1|0|O Postiga já entrou… estava no McDonnal’s a comer um big mac|O Postiga já entrou… estava no McDonnal’s a comer um big mac
209005822636859000|Teste|player|3473||-1|0|se o postiga tivesse ido para actor não se tinha perdido muito...|se o postiga tivesse ido para actor não se tinha perdido muito...
209006228775505000|Teste|player|3473|;Positive Interjection:  fixe!;Negative Interjection: ai |1|0|Ai vi agora a publicidade do Mac com o Postiga, ate ta bem fixe! O da zon tambem, há uma linha que separa as galinhas kkkk|Ai vi agora a publicidade do Mac com o Postiga, ate ta bem fixe! O da zon tambem, há uma linha que separa as galinhas kkkk
209011878792396000|Teste|player|3473|; mete o postiga|0|1|RT @furaredes: o público da Luz bem que pode assobiar o H.Almeida que o P.Bento já vos fode e mete o Postiga|RT @furaredes: o público da Luz bem que pode assobiar o H.Almeida que o P.Bento já vos fode e mete o Postiga
209020493125255000|Teste|player|3473|;Smiley:  :-)|0|1|@omalestafeito n foi o postiga foi o pepe. :-)|@omalestafeito n foi o postiga foi o pepe. :-)
209020132050210000|Teste|player|3473||-1|0|Tweet do dia! ---> RT @_SaraFilipa_: Hiiii o postiga ta com herpes. A selecção também tem fruta?|Tweet do dia! ---> RT @_SaraFilipa_: Hiiii o postiga ta com herpes. A selecção também tem fruta?
209020139012751000|Teste|player|3473||-1|0|o Hélder Postiga é indiscutivelmente o melhor jogador português a franzir as sobrancelhas|o Hélder Postiga é indiscutivelmente o melhor jogador português a franzir as sobrancelhas
209019980367396000|Teste|player|3473||-1|0|#euro2012 #portugal O Postiga anda a comer big macs de graça...|#euro2012 #portugal O Postiga anda a comer big macs de graça...
209019987959091000|Teste|player|3473||1|0|O postiga já fez mais que o Nelson Oliveira|O postiga já fez mais que o Nelson Oliveira
209020022167846000|Teste|player|3473|;Heavy Punctuation: ?!;Negative Interjection: fosga-se,|-1|-2|Fosga-se, mas quem é que joga com o Postiga?!|Fosga-se, mas quem é que joga com o Postiga?!
209019798930202000|Teste|player|3473||1|0|Belo corte Postiga.|Belo corte Postiga.
209019821961134000|Teste|player|3473||0|0|Quaresma de trivela e Postiga de bicicleta ao ângulo!|Quaresma de trivela e Postiga de bicicleta ao ângulo!
209019858627723000|Teste|player|3473||-1|0|entrou o piço-mor #postiga|entrou o piço-mor #postiga
209019892089884000|Teste|player|3473||-1|0|O Postiga cortou-se a fazer a barba..? :x|O Postiga cortou-se a fazer a barba..? :x
209019731443859000|Teste|player|3473|;Positive Interjection:  vai |0|1|@furaredes Agora é que vai for. Postiga in! :P|@furaredes Agora é que vai for. Postiga in! :P
209019781897129000|Teste|player|3473||-1|0|Quaresma e Postiga. É o desespero.|Quaresma e Postiga. É o desespero.
