DATE|ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
2012-09-07 14:03:33|"244073423393943552"|21890926|"ppcoelho"|"ppc"|0|"Targets: ppc"|"PPC = Passos, Portugal e Copos RT @FUN: Finally Friday! What will you do tonight?"|"PPC = Passos, Portugal e Copos RT @FUN: Finally Friday! What will you do tonight?"
2012-09-07 14:06:44|"244074223579041794"|62243726|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Passos anuncia mais medidas de austeridade às 19h15 - http://t.co/IsyEXDRj através do http://t.co/sJph26lo"|"Passos anuncia mais medidas de austeridade às 19h15 - http://t.co/IsyEXDRj através do http://t.co/sJph26lo"
2012-09-07 14:06:51|"244074253903863809"|228431669|"ppcoelho"|"austeridade"|-1|"Targets: ppc,austeridade;Regra "[VCOP] [Adj-] ? Neg"->  fica lixado "|"PPC anuncia Austeridade antes da seleção porque um gajo fica lixado mas depois entra o Postiga e a gente vê q, pronto, há coisas piores.(CA)"|"PPC anuncia Austeridade antes da seleção porque um gajo fica lixado mas depois entra o Postiga e a gente vê q, pronto, há coisas piores.(CA)"
2012-09-07 14:17:58|"244077053027172353"|19029591|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Não sei se "SETE E UM QUARTO" é o horário para as novas medidas de austeridade ou o argumento para um novo filme... http://t.co/QINM4IPv"|"Não sei se "SETE E UM QUARTO" é o horário para as novas medidas de austeridade ou o argumento para um novo filme... http://t.co/QINM4IPv"
2012-09-07 14:20:01|"244077566615502848"|62254047|"ppcoelho"|"coelhinho"|1|"Targets: coelhinho;Positive Interjection:  vai "|"Já pus a box a gravar pras 19:15 pro coelhinho que vai sair da cartola logo!"|"Já pus a box a gravar pras 19:15 pro coelhinho que vai sair da cartola logo!"
2012-09-07 14:17:01|"244076814081855488"|22392307|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Não sei se estou mais ansioso para o anúncio de novas medidas de austeridade ou para ver a Pink nos prémios VMA da MTV #fb"|"Não sei se estou mais ansioso para o anúncio de novas medidas de austeridade ou para ver a Pink nos prémios VMA da MTV #fb"
2012-09-07 14:39:53|"244082566859214848"|57671157|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Já me estragaram a praia, novas medidas de austeridade? Ainda por cima disse primeiro ao Ronaldo. Vamos ver a quem vai tocar."|"Já me estragaram a praia, novas medidas de austeridade? Ainda por cima disse primeiro ao Ronaldo. Vamos ver a quem vai tocar."
2012-09-07 14:36:54|"244081816502415360"|717874436|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @RCOSTA_EXPRESSO: 'Inversão' de discurso nunca seria desistir da austeridade. Seria sair da armadilha única dos subsídios e dos impostos"|"RT @RCOSTA_EXPRESSO: 'Inversão' de discurso nunca seria desistir da austeridade. Seria sair da armadilha única dos subsídios e dos impostos"
2012-09-07 14:56:19|"244086703772532736"|17972627|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"RT @amtmachado: Passos Coelho anuncia às 19h15 novas medidas de austeridade (act) http://t.co/v05HtokY"|"RT @amtmachado: Passos Coelho anuncia às 19h15 novas medidas de austeridade (act) http://t.co/v05HtokY"
2012-09-07 14:55:40|"244086540328906754"|188487420|"ppcoelho"|"austeridade"|0|"Targets: pedro passos coelho,austeridade"|"RT @Subversivo7: Pedro Passos Coelho  já aprendeu com Sócrates ....austeridade as 19.15h e futebol às 19.45h"|"RT @Subversivo7: Pedro Passos Coelho  já aprendeu com Sócrates ....austeridade as 19.15h e futebol às 19.45h"
2012-09-07 15:15:06|"244091428752474112"|102716130|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @DiogoBeja: Não estou preocupado com as medidas de austeridade que vão ser anunciadas hoje. As de 4a., antes do jogo com o Azerbeijão ..."|"RT @DiogoBeja: Não estou preocupado com as medidas de austeridade que vão ser anunciadas hoje. As de 4a., antes do jogo com o Azerbeijão ..."
2012-09-07 15:37:59|"244097187447971840"|169148549|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @carlos_andre12: Eu estou à espera que durante a apresentação das medidas de austeridade apareça lá o Marcelo Mendes a cavalo."|"RT @carlos_andre12: Eu estou à espera que durante a apresentação das medidas de austeridade apareça lá o Marcelo Mendes a cavalo."
2012-09-07 15:35:14|"244096497673728000"|65356757|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"Ganda Fanático Dos Pópós! o.O RT @negociosportuga: Passos Coelho anuncia mais austeridade às 19h20. http://t.co/AtcT9S2x"|"Ganda Fanático Dos Pópós! o.O RT @negociosportuga: Passos Coelho anuncia mais austeridade às 19h20. http://t.co/AtcT9S2x"
2012-09-07 15:36:23|"244096786141155329"|169148549|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @carlos_andre12: O ministro vai anunciar medidas de austeridade e logo a seguir aparece a nossa selecção a cantar o hino. Que patriótico."|"RT @carlos_andre12: O ministro vai anunciar medidas de austeridade e logo a seguir aparece a nossa selecção a cantar o hino. Que patriótico."
2012-09-07 15:37:35|"244097088667930624"|65356757|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @BiaDeMaria: Passos Coelho às 19:15: 'Então Ronaldo, estás triste? Não fiques, ao menos ganhas bem, olha eu de seguida a ir ao c* aos ..."|"RT @BiaDeMaria: Passos Coelho às 19:15: 'Então Ronaldo, estás triste? Não fiques, ao menos ganhas bem, olha eu de seguida a ir ao c* aos ..."
2012-09-07 15:39:03|"244097455447224322"|11031912|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @NunoCardoso: Mais austeridade? Cada vez mais fico pasmado com o timing fabuloso da minha saída de PT…"|"RT @NunoCardoso: Mais austeridade? Cada vez mais fico pasmado com o timing fabuloso da minha saída de PT…"
2012-09-07 16:04:23|"244103832555102208"|53081432|"ppcoelho"|"austeridade"|1|"Targets: austeridade;Positive Interjection:  força "|"A austeridade faz subir o desemprego! A ideia será fazer subir o desemprego até este deixar de sentir força gravítica e perder-se no espaço?"|"A austeridade faz subir o desemprego! A ideia será fazer subir o desemprego até este deixar de sentir força gravítica e perder-se no espaço?"
2012-09-07 16:19:26|"244107619718017024"|696223|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @DiogoBeja: Não estou preocupado com as medidas de austeridade que vão ser anunciadas hoje. As de 4a., antes do jogo com o Azerbeijão ..."|"RT @DiogoBeja: Não estou preocupado com as medidas de austeridade que vão ser anunciadas hoje. As de 4a., antes do jogo com o Azerbeijão ..."
2012-09-07 16:21:13|"244108070064619520"|77826352|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fvicentedasilva: Variados interesses corporativos irão dirigir-se aos portugueses hoje às 19:15 através do ventríloquo Passos Coelho."|"RT @fvicentedasilva: Variados interesses corporativos irão dirigir-se aos portugueses hoje às 19:15 através do ventríloquo Passos Coelho."
2012-09-07 16:18:08|"244107293648617472"|733983|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @carlajesus: O dia do sexo não foi ontem? Pq é que hoje vamos ser todos f***dos pelo Passos Coelho às 19:15? #portugal"|"RT @carlajesus: O dia do sexo não foi ontem? Pq é que hoje vamos ser todos f***dos pelo Passos Coelho às 19:15? #portugal"
2012-09-07 16:20:11|"244107807765446656"|13110122|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Venham as novas medidas de austeridade! http://t.co/hxyFALj4"|"Venham as novas medidas de austeridade! http://t.co/hxyFALj4"
2012-09-07 16:38:09|"244112330366009344"|20549270|"ppcoelho"|"ppc"|0|"Targets: ppc"|"@vivi_marta @LuisFCorreia Isso é tal e qual como o PPC quando for hoje ao dito dos portugueses, ele já avisou por isso..."|"@vivi_marta @LuisFCorreia Isso é tal e qual como o PPC quando for hoje ao dito dos portugueses, ele já avisou por isso..."
2012-09-07 16:40:22|"244112887830966272"|21890926|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"86-60-86 RT @itwitting: Que medidas deveria Passos Coelho anunciar? Deixe aqui a sua opinião http://t.co/2ePkGP9I"|"86-60-86 RT @itwitting: Que medidas deveria Passos Coelho anunciar? Deixe aqui a sua opinião http://t.co/2ePkGP9I"
2012-09-07 16:38:32|"244112426205863936"|64788246|"ppcoelho"|"ppc"|0|"Targets: ppc"|"@susanacampos O PPC ao meu lado é uma menina de 5 anos..."|"@susanacampos O PPC ao meu lado é uma menina de 5 anos..."
2012-09-07 12:23:49|"244048324980768768"|89512610|"ppcoelho"|"austeridade"|-1|"Targets: passos coelho,austeridade;Heavy Punctuation: ?! "|"isso é verdade?! RT @omalestafeito: Passos coelho anuncia às 19h15 novas medidas de austeridade - e depois das 20 volta com mais"|"isso é verdade?! RT @omalestafeito: Passos coelho anuncia às 19h15 novas medidas de austeridade - e depois das 20 volta com mais"
2012-09-07 12:37:09|"244051678981140480"|19368263|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"Aiai "Passos Coelho anuncia às 19h15 novas medidas de austeridade" http://t.co/kXFWD9cf"|"Aiai "Passos Coelho anuncia às 19h15 novas medidas de austeridade" http://t.co/kXFWD9cf"
2012-09-07 12:34:32|"244051023562436609"|8685712|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Fds! @matias_pedro: De austeridade em austeridade, rumo à pobreza extrema. #CarregaPassos"|"Fds! @matias_pedro: De austeridade em austeridade, rumo à pobreza extrema. #CarregaPassos"
2012-09-07 12:34:34|"244051029816115200"|85421539|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Olha diz que o Passos passa cá ás 19h15 p anunciar novas medidas de austeridade e depois vai jantar fora .."|"Olha diz que o Passos passa cá ás 19h15 p anunciar novas medidas de austeridade e depois vai jantar fora .."
2012-09-07 12:37:40|"244051809776308224"|169148549|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Mais medidas de austeridade? Ai fds"|"Mais medidas de austeridade? Ai fds"
2012-09-07 12:38:00|"244051895210086401"|77826352|"ppcoelho"|"austeridade"|-1|"Targets: austeridade;Regra "[VCOP] [Adj-] ? Neg"->  anda triste."|"RT @BNunes88: Passos vai anunciar mais austeridade? Ainda por cima 30 minutos antes da selecção, então é por isso que o CR anda triste."|"RT @BNunes88: Passos vai anunciar mais austeridade? Ainda por cima 30 minutos antes da selecção, então é por isso que o CR anda triste."
2012-09-07 12:57:28|"244056792005496832"|89512610|"ppcoelho"|"primeiro-ministro"|0|"Targets: primeiro-ministro"|"voto no Borat!  RT @carolinasimoesv: Voto no Obama pra primeiro-ministro em Portugal."|"voto no Borat!  RT @carolinasimoesv: Voto no Obama pra primeiro-ministro em Portugal."
2012-09-07 12:56:22|"244056517039505408"|41382013|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"Passos Coelho anuncia às 19h15 novas medidas de austeridade Economia - Jornal de negócios online http://t.co/ppFGbhVI via @jornaldnegocios"|"Passos Coelho anuncia às 19h15 novas medidas de austeridade Economia - Jornal de negócios online http://t.co/ppFGbhVI via @jornaldnegocios"
2012-09-07 12:58:17|"244056996708487169"|77826352|"ppcoelho"|"passos coelho"|-1|"Targets: austeridade,passos coelho;Smiley:  :( "|"Ele vai avançar, o povo recuar... :( RT @rubeneves Novas medidas de austeridade??? Passos Coelho vai mesmo avançar às 19h15?"|"Ele vai avançar, o povo recuar... :( RT @rubeneves Novas medidas de austeridade??? Passos Coelho vai mesmo avançar às 19h15?"
2012-09-07 13:15:19|"244061283467526144"|77826352|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Chama-se inteligência @pedro_sales no dia q ine confirma q austeridade faz disparar a recessão, o q faz passos? anuncia mais austeridade."|"Chama-se inteligência @pedro_sales no dia q ine confirma q austeridade faz disparar a recessão, o q faz passos? anuncia mais austeridade."
2012-09-07 13:15:40|"244061371401121794"|77826352|"ppcoelho"|"passos coelho"|1|"Targets: passos coelho;Positive Interjection:  vai "|"RT @joaocfrodrigues: “@rubencgomes: Passos Coelho vai divulgar a constituição das equipas!”"|"RT @joaocfrodrigues: “@rubencgomes: Passos Coelho vai divulgar a constituição das equipas!”"
2012-09-07 13:16:05|"244061478913712129"|197754606|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Hora bem escolhida, ás 19h45 joga Portugal... \ Passos anuncia mais medidas de austeridade às 19.15 http://t.co/tEkg51nE"|"Hora bem escolhida, ás 19h45 joga Portugal... \ Passos anuncia mais medidas de austeridade às 19.15 http://t.co/tEkg51nE"
2012-09-07 13:15:05|"244061225338667009"|14310734|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"RT @omalestafeito: Passos coelho anuncia às 19h15 novas medidas de austeridade - o avião do Portas chega às 19:30"|"RT @omalestafeito: Passos coelho anuncia às 19h15 novas medidas de austeridade - o avião do Portas chega às 19:30"
2012-09-07 13:34:31|"244066116253663232"|16290016|"ppcoelho"|"passos coelho"|2|"Targets: passos coelho;Regra "[VCOP] [Adj+] ? Pos"-> era bom ;Positive Interjection:  vai "|"Era bom demais! “@der_terrorist: às 19:15 Passos Coelho vai apresentar a demissão por inadaptação para o cargo?”"|"Era bom demais! “@der_terrorist: às 19:15 Passos Coelho vai apresentar a demissão por inadaptação para o cargo?”"
2012-09-07 13:35:48|"244066440355905536"|77826352|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @der_terrorist: às 19:15 Passos Coelho vai apresentar a demissão por inadaptação para o cargo?"|"RT @der_terrorist: às 19:15 Passos Coelho vai apresentar a demissão por inadaptação para o cargo?"
2012-09-07 13:53:52|"244070987744833538"|77826352|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @JoanaRSSousa: ñ dá p pôr a gravar no meio ou assim? RT @RitaMatos: Temos de ver o comunicado do PPC para poder ver o jogo da Selecção?"|"RT @JoanaRSSousa: ñ dá p pôr a gravar no meio ou assim? RT @RitaMatos: Temos de ver o comunicado do PPC para poder ver o jogo da Selecção?"
2012-09-07 13:56:09|"244071561949233153"|17601785|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"RT @LuciaFonseca: O Passos Coelhos vai anunciar mais medidas de austeridade antes da bola. É pouco esperto é."|"RT @LuciaFonseca: O Passos Coelhos vai anunciar mais medidas de austeridade antes da bola. É pouco esperto é."
2012-09-07 13:53:28|"244070887136055297"|15307572|"ppcoelho"|"austeridade"|-1|"Targets: pedro passos coelho,austeridade;Negative Interjection:  uiii,"|""Pedro Passos Coelho, prepara-se para anunciar esta tarde novas medidas de austeridade."  Uiii, duas palavras ME-DO!! http://t.co/rQz3VW2D"|""Pedro Passos Coelho, prepara-se para anunciar esta tarde novas medidas de austeridade."  Uiii, duas palavras ME-DO!! http://t.co/rQz3VW2D"
2012-09-07 13:53:42|"244070946812600322"|105895671|"ppcoelho"|"austeridade"|1|"Targets: passos coelho,austeridade;Regra "[NEG] unca [V-]\[IDIOM-] ? Pos"->  não chorem!"|"Votaram nele, agora não chorem! "Passos Coelho anuncia às 19h15 novas medidas de austeridade." http://t.co/0KIHv11u"|"Votaram nele, agora não chorem! "Passos Coelho anuncia às 19h15 novas medidas de austeridade." http://t.co/0KIHv11u"
2012-09-07 13:52:50|"244070727177875457"|360239478|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Passos anuncia mais medidas de austeridade às 19h15 - Política - PUBLICO.PT http://t.co/pL3SnPNc"|"Passos anuncia mais medidas de austeridade às 19h15 - Política - PUBLICO.PT http://t.co/pL3SnPNc"
2012-09-07 13:57:25|"244071879026040833"|16256698|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"Pedro Passos Coelho e o "quanto" deveria o BCE intervir na(s) dívida(s) soberana(s): http://t.co/oiNWIU1x"|"Pedro Passos Coelho e o "quanto" deveria o BCE intervir na(s) dívida(s) soberana(s): http://t.co/oiNWIU1x"
2012-09-07 14:13:07|"244075830391742464"|22392307|"ppcoelho"|"austeridade"|0|"Targets: austeridade"|"Passos anuncia mais medidas de austeridade às 19h15 http://t.co/aFyM6VsQ"|"Passos anuncia mais medidas de austeridade às 19h15 http://t.co/aFyM6VsQ"
2012-09-07 14:13:14|"244075862398492674"|19387970|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"O Passos Coelho vai apresentar novas medidas de austeridade ao país e nós sabemos porquê #ronaldoestátriste"|"O Passos Coelho vai apresentar novas medidas de austeridade ao país e nós sabemos porquê #ronaldoestátriste"
2012-09-07 14:14:01|"244076058670923776"|552710238|"ppcoelho"|"austeridade"|-1|"Targets: ppc,austeridade;Regra "[VCOP] [Adj-] ? Neg"->  fica lixado "|"RT @osAristocratas: PPC anuncia Austeridade antes da seleção porque um gajo fica lixado mas depois entra o Postiga e a gente vê q, pront ..."|"RT @osAristocratas: PPC anuncia Austeridade antes da seleção porque um gajo fica lixado mas depois entra o Postiga e a gente vê q, pront ..."
2012-09-07 14:33:14|"244080893172535296"|262852176|"ppcoelho"|"austeridade"|0|"Targets: passos coelho,austeridade"|"O Passos Coelho deve ter um ex-aluno do Goebbels a dar-lhe sugestões sobre horários para anunciar austeridade. Propaganda estratégica."|"O Passos Coelho deve ter um ex-aluno do Goebbels a dar-lhe sugestões sobre horários para anunciar austeridade. Propaganda estratégica."
