DATE|ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
2012-09-07 18:31:35|"244140876790628352"|17156792|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já não era preciso isto!"|"Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já não era preciso isto!"
2012-09-07 18:32:59|"244141227623198720"|535632926|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."
2012-09-07 18:33:16|"244141299819769856"|398857088|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O Passos Coelho parece uma hiena"|"O Passos Coelho parece uma hiena"
2012-09-07 18:29:38|"244140384622624768"|334392003|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."
2012-09-07 18:29:02|"244140235259256832"|83447255|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, aguentem-se.1bj""|"Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, aguentem-se.1bj""
2012-09-07 18:29:09|"244140264933949440"|626960986|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."
2012-09-07 18:48:57|"244145245158264832"|40995616|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Gastei a vaselina toda ao ouvir o Passos Coelho..."|"Gastei a vaselina toda ao ouvir o Passos Coelho..."
2012-09-07 18:49:34|"244145400532058112"|280776497|"ppcoelho"|"passos coelho"|1|"Targets: passos coelho;Regra "[VCOP] [QUANT] [Adj+] ? Pos"->  está mais perceptível "|"O relato da rtp está mais perceptível que o discurso spammado do Passos Coelho."|"O relato da rtp está mais perceptível que o discurso spammado do Passos Coelho."
2012-09-07 18:47:32|"244144892161445888"|17156792|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"Estes valores anunciados pelo Pedro Passos Coelho... cheira-me a matemáticas do Doutor Relvas..."|"Estes valores anunciados pelo Pedro Passos Coelho... cheira-me a matemáticas do Doutor Relvas..."
2012-09-07 19:04:41|"244149205302648832"|81879631|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 20:00:10|"244163167062732800"|19889294|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O que disse Passos Coelho este ano sobre o estado do país: A agência Lusa seleccionou algumas frases do primeiro... http://t.co/DqXNdR19"|"O que disse Passos Coelho este ano sobre o estado do país: A agência Lusa seleccionou algumas frases do primeiro... http://t.co/DqXNdR19"
2012-09-07 20:20:14|"244168217449332736"|16535384|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @ncruz77: Alguém diga por favor ao Passos Coelho que fazer sempre a mesma coisa e esperar resultados diferentes é sinal de insanidade"|"RT @ncruz77: Alguém diga por favor ao Passos Coelho que fazer sempre a mesma coisa e esperar resultados diferentes é sinal de insanidade"
2012-09-07 20:58:11|"244177770828148736"|63824545|"ppcoelho"|"ppc"|0|"Targets: ppc"|"O jogo foi a cereja no topo do bolo de merda que o PPC apresentou RT “@bassopt: Quando são mais os comentários no Twitter e Facebook sob...”"|"O jogo foi a cereja no topo do bolo de merda que o PPC apresentou RT “@bassopt: Quando são mais os comentários no Twitter e Facebook sob...”"
2012-09-07 21:39:57|"244188281804320769"|10799642|"ppcoelho"|"ppc"|0|"Targets: ppc"|"@jneves @pedroprola o ppc falou em irs"|"@jneves @pedroprola o ppc falou em irs"
2012-09-07 17:11:39|"244120758756966400"|44467063|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fernandoalvim: Exclusivo Speaky TV: Saiba aqui as medidas de austeridade que Passos Coelho anuncia mais logo - Imprensa Falsa http:/ ..."|"RT @fernandoalvim: Exclusivo Speaky TV: Saiba aqui as medidas de austeridade que Passos Coelho anuncia mais logo - Imprensa Falsa http:/ ..."
2012-09-07 17:12:24|"244120949128040449"|44467063|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Exclusivo IF: Saiba aqui as medidas de austeridade que Passos Coelho anuncia mais logo - Imprensa Fa http://t.co/kJSx3knc"|"Exclusivo IF: Saiba aqui as medidas de austeridade que Passos Coelho anuncia mais logo - Imprensa Fa http://t.co/kJSx3knc"
2012-09-07 17:14:20|"244121436934008832"|77826352|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @bicodegas: se o resultado da comunicação de ppc for mais impostos, a que horas fala paulo portas?"|"RT @bicodegas: se o resultado da comunicação de ppc for mais impostos, a que horas fala paulo portas?"
2012-09-07 17:15:34|"244121747044048896"|77826352|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho fala ao país no dia a seguir ao #DiaDoSexo ... hummm, isto não me augura nada de bom..."|"Passos Coelho fala ao país no dia a seguir ao #DiaDoSexo ... hummm, isto não me augura nada de bom..."
2012-09-07 17:46:33|"244129542271283203"|12826482|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Vou fazer o resto do quiz depois do PPC anunciar + medidas de austeridade. #codebits"|"Vou fazer o resto do quiz depois do PPC anunciar + medidas de austeridade. #codebits"
2012-09-07 18:08:49|"244135146918387712"|9913272|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"Dear Prime Minister Pedro Passos Coelho i want to let you know that Monday i will make a public announcement. The content depends on you..."|"Dear Prime Minister Pedro Passos Coelho i want to let you know that Monday i will make a public announcement. The content depends on you..."
2012-09-07 18:09:01|"244135196289552384"|93978448|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @TiagoBMesquita Nada como uma declaração de Passos Coelho ao país para animar a festa do Avante."|"RT @TiagoBMesquita Nada como uma declaração de Passos Coelho ao país para animar a festa do Avante."
2012-09-07 18:22:54|"244138692170616832"|50975748|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @JoanaRFerreira: lá vamos nós ouvir mais desgraça da boca do Passos Coelho."|"RT @JoanaRFerreira: lá vamos nós ouvir mais desgraça da boca do Passos Coelho."
2012-09-07 18:23:04|"244138732234625024"|20717009|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"A ver o Passos Coelho na SIC Noticias"|"A ver o Passos Coelho na SIC Noticias"
2012-09-07 18:20:29|"244138084512456704"|43899019|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @nunoomiguel: e agora o passos coelho demitia-se. PUMBA."|"RT @nunoomiguel: e agora o passos coelho demitia-se. PUMBA."
2012-09-07 18:20:35|"244138107786629120"|71891226|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Vai começar a Keynote da App... Err Passos Coelho."|"Vai começar a Keynote da App... Err Passos Coelho."
2012-09-07 18:40:52|"244143214200762368"|40995616|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho filho da p***!!!"|"Passos Coelho filho da p***!!!"
2012-09-07 18:57:36|"244147424665423872"|76601467|"ppcoelho"|"passos coelho"|-1|"Targets: passos coelho;Regra "[VCOP] [QUANT] [Adj-] ? Neg"->  ficou mais triste "|"Aposto que o Ronaldo ainda ficou mais triste depois do que ouviu da boca do Passos Coelho."|"Aposto que o Ronaldo ainda ficou mais triste depois do que ouviu da boca do Passos Coelho."
2012-09-07 19:01:58|"244148521022935040"|10002712|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @sls_73: PPC perdeu grande oportunidade. Se hoje já tivesse anunciado que o Relvas saia... estariamos contentes. Eu pagaria 7% para o ..."|"RT @sls_73: PPC perdeu grande oportunidade. Se hoje já tivesse anunciado que o Relvas saia... estariamos contentes. Eu pagaria 7% para o ..."
2012-09-07 19:18:42|"244152734641700864"|280776497|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O Passos Coelho deu um pequeno sopro de alívio."|"O Passos Coelho deu um pequeno sopro de alívio."
2012-09-07 20:07:51|"244165102322987008"|292204879|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @AntonioFilipe: Isentar o patronato e roubar ainda mais os trabalhadores. A isto chama PPC repartir os sacrifícios."|"RT @AntonioFilipe: Isentar o patronato e roubar ainda mais os trabalhadores. A isto chama PPC repartir os sacrifícios."
2012-09-07 20:09:52|"244165611901558784"|584873733|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @AntonioFilipe: Isentar o patronato e roubar ainda mais os trabalhadores. A isto chama PPC repartir os sacrifícios."|"RT @AntonioFilipe: Isentar o patronato e roubar ainda mais os trabalhadores. A isto chama PPC repartir os sacrifícios."
2012-09-07 20:26:29|"244169793752678400"|771724|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @jneves: custos de trabalho, descem 4,65% - salário líquido desce 7,87% para o mesmo salário bruto #contasfeitas #ppc"|"RT @jneves: custos de trabalho, descem 4,65% - salário líquido desce 7,87% para o mesmo salário bruto #contasfeitas #ppc"
2012-09-07 20:27:36|"244170071939887104"|14444454|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @sixhat: "É só mais uma subidinha, Zé " [PIC] #PPC #18% http://t.co/8aO3qvht"|"RT @sixhat: "É só mais uma subidinha, Zé " [PIC] #PPC #18% http://t.co/8aO3qvht"
2012-09-07 20:43:56|"244174181992902656"|17221504|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"olhó robot: a inspiração de passos coelho. Trabalha muito e gasta pouco olhó... http://t.co/ts5xqOSt"|"olhó robot: a inspiração de passos coelho. Trabalha muito e gasta pouco olhó... http://t.co/ts5xqOSt"
2012-09-07 21:35:37|"244187191125889024"|396609534|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho e Vítor Gaspar provaram hoje que não perceberam ainda nada disto. O problema é que são estes moçoilos ingénuos que mandam."|"Passos Coelho e Vítor Gaspar provaram hoje que não perceberam ainda nada disto. O problema é que são estes moçoilos ingénuos que mandam."
2012-09-07 17:08:03|"244119853613600768"|19684277|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"Meus amigos, é já a seguir, que o nosso primeiro ministro, Dr. Pedro Passos Coelho, vai informar quais a novas medidas de austeridade:("|"Meus amigos, é já a seguir, que o nosso primeiro ministro, Dr. Pedro Passos Coelho, vai informar quais a novas medidas de austeridade:("
2012-09-07 17:08:29|"244119962082500608"|67021639|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O Passos Coelho também deve estar ansioso para saber quais as medidas de austeridade!"|"O Passos Coelho também deve estar ansioso para saber quais as medidas de austeridade!"
2012-09-07 17:33:03|"244126144616599552"|62254047|"ppcoelho"|"ppc"|0|"Targets: ppc"|"O PPC é pós-graduado em "Comunicação de más notícias""|"O PPC é pós-graduado em "Comunicação de más notícias""
2012-09-07 17:32:58|"244126124702044160"|13781792|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @ptnik: Porque é que o PPC vai fazer comunicado ao país? Bastava mandar email com o valor e ref MB a pagar... ;P"|"RT @ptnik: Porque é que o PPC vai fazer comunicado ao país? Bastava mandar email com o valor e ref MB a pagar... ;P"
2012-09-07 17:58:04|"244132439864258560"|26124914|"ppcoelho"|"ppc"|1|"Targets: ppc;Regra "[VCOP] [Adj+] ? Pos"->  era boa "|"@JGOliveira Um dia tiveste um cérebro? Essa era boa para ser anunciada pelo PPC como novidade para o país."|"@JGOliveira Um dia tiveste um cérebro? Essa era boa para ser anunciada pelo PPC como novidade para o país."
2012-09-07 17:56:23|"244132016663191552"|280776497|"ppcoelho"|"passos coelho"|-1|"Targets: passos coelho;Regra "[VCOP] [Adj-] ? Neg"->  foi bloqueado "|"O Passos Coelho vai anunciar que foi bloqueado pela Ana Malhoa."|"O Passos Coelho vai anunciar que foi bloqueado pela Ana Malhoa."
2012-09-07 18:37:23|"244142334231597058"|83447255|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Eu poucas palavras, como ele diz, sim, está... Embrace yourselfs "@RuiMPego: O Passos Coelho está a acabar connosco, não está?""|"Eu poucas palavras, como ele diz, sim, está... Embrace yourselfs "@RuiMPego: O Passos Coelho está a acabar connosco, não está?""
2012-09-07 18:37:47|"244142434857127936"|15811377|"ppcoelho"|"ppc"|0|"Targets: ppc"|"bla bla bla longo e facada rápida. #ppc"|"bla bla bla longo e facada rápida. #ppc"
2012-09-07 18:37:00|"244142238865707008"|20627896|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @jneves: #PPC anunciou TSU a 18% para empresas e trabalhadores - num total de 36% (em relação aos 34,75% anteriores)"|"RT @jneves: #PPC anunciou TSU a 18% para empresas e trabalhadores - num total de 36% (em relação aos 34,75% anteriores)"
2012-09-07 18:37:08|"244142272508198912"|21890926|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Aprende PPC RT @maisfutebol_iol: Como motivar uma equipa...dobrando frigideiras: Donnie Moore explica  http://t.co/F9JDmhSh"|"Aprende PPC RT @maisfutebol_iol: Como motivar uma equipa...dobrando frigideiras: Donnie Moore explica  http://t.co/F9JDmhSh"
2012-09-07 18:36:32|"244142123291664384"|23366818|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Timothy Leary é Deus e Passos Coelho o seu profeta!"|"Timothy Leary é Deus e Passos Coelho o seu profeta!"
2012-09-07 18:33:45|"244141419562946561"|733983|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:33:45|"244141420292747264"|734733|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:33:59|"244141479180791808"|22611836|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"passos Coelho - 19.25: "Podemos agir com rapidez para aliviar e estancar o desemprego".. mas cada x há mais..."|"passos Coelho - 19.25: "Podemos agir com rapidez para aliviar e estancar o desemprego".. mas cada x há mais..."
2012-09-07 18:34:22|"244141576182439937"|765557|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:34:41|"244141655765184513"|62253971|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:35:00|"244141736601989120"|87065252|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:35:01|"244141738971766784"|20009338|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho a falar.. bocejo. Deve estar a falar para a troika e não para os portugueses"|"Passos Coelho a falar.. bocejo. Deve estar a falar para a troika e não para os portugueses"
2012-09-07 18:35:19|"244141814850912256"|746140256|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:35:35|"244141881229983744"|280776497|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O positivo do jogo de Portugal é que sabemos que o discurso do Passos Coelho não vai além dos próximos 10 minutos."|"O positivo do jogo de Portugal é que sabemos que o discurso do Passos Coelho não vai além dos próximos 10 minutos."
2012-09-07 18:33:31|"244141361765437441"|10477522|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:33:37|"244141388206313472"|141743098|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:56:02|"244147031126450176"|168735998|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Gasolineiras aumentam preços as 19h, Passos Coelho falou as 19h15 e a selecção joga as 19h45, algo me escapou as 19h30 --'"|"Gasolineiras aumentam preços as 19h, Passos Coelho falou as 19h15 e a selecção joga as 19h45, algo me escapou as 19h30 --'"
2012-09-07 18:56:38|"244147179982315520"|36685848|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho anuncia desconto de 18% para a Segurança Social. Um aumento de 7% nos actuais 11%. http://t.co/FpQdEtML"|"Passos Coelho anuncia desconto de 18% para a Segurança Social. Um aumento de 7% nos actuais 11%. http://t.co/FpQdEtML"
2012-09-07 19:12:58|"244151292832923648"|40705534|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Os jogadores da seleção nacional tinham uma TV no balneário e ficaram afectados pelas declarações de Passos Coelho."|"Os jogadores da seleção nacional tinham uma TV no balneário e ficaram afectados pelas declarações de Passos Coelho."
2012-09-07 19:31:32|"244155963114934272"|21890926|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Repito: Ultrapassa a minha limitada compreensão o discurso do Cavaco, pela manhã, em razão da declaração do PPC pela tardinha..."|"Repito: Ultrapassa a minha limitada compreensão o discurso do Cavaco, pela manhã, em razão da declaração do PPC pela tardinha..."
2012-09-07 19:54:11|"244161661315989505"|17556612|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 20:11:08|"244165928449867776"|62338403|"ppcoelho"|"ppc"|0|"Targets: ppc"|"antigamente havia o Robin Hood. Agora há o PPC. o conceito é o mesmo, basta multiplicar por (-1)"|"antigamente havia o Robin Hood. Agora há o PPC. o conceito é o mesmo, basta multiplicar por (-1)"
2012-09-07 20:10:52|"244165859944312832"|16290016|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Governo de PPC = RUÍNA"|"Governo de PPC = RUÍNA"
2012-09-07 20:31:51|"244171140841476097"|89512610|"ppcoelho"|"ppc"|0|"Targets: ppc"|"RT @pedrocadavez: PPC & Companhia agradecem o seu voto nas últimas eleições. Nas próximas, é favor levar já adiantamento em numerário."|"RT @pedrocadavez: PPC & Companhia agradecem o seu voto nas últimas eleições. Nas próximas, é favor levar já adiantamento em numerário."
2012-09-07 20:32:24|"244171281669439488"|169118899|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"@ZorGabor Última Hora: Toni já reagiu à conferência de Passos Coelho http://t.co/nmjuqxLy"|"@ZorGabor Última Hora: Toni já reagiu à conferência de Passos Coelho http://t.co/nmjuqxLy"
2012-09-07 21:11:06|"244181018360291328"|396612360|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Como é possível que a figura arrogante, cínica e mal formada de Passos Coelho possa ter chegado a Primeiro Ministro??? Só mesmo aqui."|"Como é possível que a figura arrogante, cínica e mal formada de Passos Coelho possa ter chegado a Primeiro Ministro??? Só mesmo aqui."
2012-09-07 21:12:59|"244181495395282944"|396609534|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Sempre que Passos Coelho se dirige à "nação" (cof cof) preparo logo a garrafa de champagne. infelizmente não foi desta que abri a garrafa."|"Sempre que Passos Coelho se dirige à "nação" (cof cof) preparo logo a garrafa de champagne. infelizmente não foi desta que abri a garrafa."
2012-09-07 21:31:37|"244186182920060928"|16535384|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho ganha aposta. 7% (PIC) http://t.co/cvceJVLO"|"Passos Coelho ganha aposta. 7% (PIC) http://t.co/cvceJVLO"
2012-09-07 16:58:34|"244117467922845696"|20323747|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @matias_pedro: Mais triste do que Passos Coelho anunciar novas medidas de austeridade, só se fosse o Nilton a fazer a introdução..."|"RT @matias_pedro: Mais triste do que Passos Coelho anunciar novas medidas de austeridade, só se fosse o Nilton a fazer a introdução..."
2012-09-07 16:56:50|"244117029798420482"|77826352|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @matias_pedro: Mais triste do que Passos Coelho anunciar novas medidas de austeridade, só se fosse o Nilton a fazer a introdução..."|"RT @matias_pedro: Mais triste do que Passos Coelho anunciar novas medidas de austeridade, só se fosse o Nilton a fazer a introdução..."
2012-09-07 18:04:19|"244134015651676161"|21890926|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Neste momento estão milhares de "heróis do teclado" a preparar páginas de revolta e de promessas de acção contra aquilo que o PPC vai dizer"|"Neste momento estão milhares de "heróis do teclado" a preparar páginas de revolta e de promessas de acção contra aquilo que o PPC vai dizer"
2012-09-07 18:04:02|"244133944126222336"|334345606|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"@JorgeManvel depois do Passos Coelho falar! Austeridade meu amigo, austeridade..."|"@JorgeManvel depois do Passos Coelho falar! Austeridade meu amigo, austeridade..."
2012-09-07 18:26:08|"244139504443727872"|15811377|"ppcoelho"|"ppc"|0|"Targets: ppc"|"bla bla bla #ppc"|"bla bla bla #ppc"
2012-09-07 18:27:41|"244139894866321408"|398857088|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @ritamro: porque é que está tudo a falar do Passos Coelho?"|"RT @ritamro: porque é que está tudo a falar do Passos Coelho?"
2012-09-07 18:27:54|"244139948951887872"|15811377|"ppcoelho"|"ppc"|-1|"Targets: ppc;Heavy Punctuation: ?! "|"Alguém viu o desemprego a diminuir?! #ppc"|"Alguém viu o desemprego a diminuir?! #ppc"
2012-09-07 18:28:07|"244140003331022848"|26568012|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"Passos Coelho: Deixemos os entretanto e passemos aos finalmentes"|"Passos Coelho: Deixemos os entretanto e passemos aos finalmentes"
2012-09-07 18:43:28|"244143868797403136"|14444454|"ppcoelho"|"ppc"|0|"Targets: ppc"|"custos de trabalho, descem 4,65% - salário líquido desce 7,87% para o mesmo salário bruto #contasfeitas #ppc"|"custos de trabalho, descem 4,65% - salário líquido desce 7,87% para o mesmo salário bruto #contasfeitas #ppc"
2012-09-07 18:44:27|"244144113593774081"|19661976|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 18:47:21|"244144845168455680"|443067330|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."|"RT @fmsantos93: Está ali o Passos Coelho com um discurso todo pipi quando resumidamente podia dizer "meus amigos, a merda continua, ague ..."
2012-09-07 18:42:54|"244143726304317441"|13110122|"ppcoelho"|"ppc"|0|"Targets: ppc"|"Dúvida: acertar o passo ao TC ou acertar o passo ao PPC?"|"Dúvida: acertar o passo ao TC ou acertar o passo ao PPC?"
2012-09-07 19:07:21|"244149877246939136"|11924662|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"O discurso do  Passos Coelho ao país na íntegra - http://t.co/RXTuiFum"|"O discurso do  Passos Coelho ao país na íntegra - http://t.co/RXTuiFum"
2012-09-07 19:10:22|"244150636688588800"|24686324|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"A declaração de Passos Coelho desorientou os jogadores da Seleção. Não estavam à espera de começar de ter a ir ao Lidl."|"A declaração de Passos Coelho desorientou os jogadores da Seleção. Não estavam à espera de começar de ter a ir ao Lidl."
2012-09-07 19:26:47|"244154766157041664"|14148739|"ppcoelho"|"pedro passos coelho"|0|"Targets: pedro passos coelho"|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."|"RT @NunoCardoso: Se Pedro Passos Coelho anunciasse um imposto para quem publica fotos Instargam com pratos de comida e pôr-do-sol, já nã ..."
2012-09-07 19:29:09|"244155362482196481"|19889294|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"PS: 'É tempo de dizer basta': O PS reagiu às medidas anunciadas por Passos Coelho para o próximo Orçamento com u... http://t.co/paPDGGxW"|"PS: 'É tempo de dizer basta': O PS reagiu às medidas anunciadas por Passos Coelho para o próximo Orçamento com u... http://t.co/paPDGGxW"
2012-09-07 19:29:54|"244155553222385665"|269437296|"ppcoelho"|"passos coelho"|0|"Targets: passos coelho"|"RT @SolOnline: PS: 'É tempo de dizer basta': O PS reagiu às medidas anunciadas por Passos Coelho para o próximo Orçamento com u... http: ..."|"RT @SolOnline: PS: 'É tempo de dizer basta': O PS reagiu às medidas anunciadas por Passos Coelho para o próximo Orçamento com u... http: ..."
